c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,label
0.2504822181385509,0.04479629160282078,-0.4462395744146227,0.5290565188742691,-0.05516022969741943,0.08076385539389515,0.4802006971156652,0.22105827888119775,0.29563632758039443,0.3593970818776064,0.47285998793307643,-0.48048944965632917,-0.1344078921112034,-0.10859093729596492,0.37815111666176127,0.04113911057305634,-0.37147429139855614,-0.24836726455324956,-0.388348588880448,0.19698528597159895,-0.5563244874338634,-0.4425506078199957,0.07443319412556677,-0.4472729226950066,0.16421202428497259,0.007428706327917818,-0.130997614407416,-0.19389485627473446,-0.07230399603622041,0.4454290802871459,0.1508883185732876,0.3914042915660916,1.0
-0.42868681657579677,0.4075503335283196,0.44317731564483576,0.06330218212145466,0.5099968201316666,-0.07840168384884709,0.543341803602292,0.32085509410698937,0.44181362736170765,-0.19891422523949262,0.48446027702328864,0.21999798215581784,-0.31955569141697043,-0.5027782554340123,0.23454447282445925,-0.4328333477708924,0.046202133604628,-0.03625276068512884,-0.4688969690974937,-0.24920102943737907,0.07701854178333678,0.38574273658016356,-0.03162915588349,0.3441958774581244,0.2178658606687266,0.16005109547413568,0.044913298932941534,0.4826318091494451,-0.060182003607886746,-0.04480689846628621,-0.13092713461707098,0.14057580812167653,1.0
-0.29316497818752585,-0.049616922301128207,-0.12181394106016642,-0.15482960356951206,-0.08881082034120708,-0.016506711997232505,-0.29639694113802156,-0.29875301055075953,0.15496718766728707,0.04325296593480134,0.2131508828436815,0.07208027473689084,-0.3058249796487471,0.041703216591877736,-0.07074476021346171,-0.019572206445776653,0.14058363427542264,-0.25829126142978737,-0.2513421413806306,0.03231313316858618,0.17269972105366377,-0.0950436275474083,0.22572190583335583,-0.18649532122152798,-0.2238957365938456,-0.1973974811678725,-0.0662479886159198,0.2889526364244896,-0.018915887454197533,-0.0785027768878973,-0.0773879754485183,0.2134839427660401,0.0
-0.11317890930946267,0.25768199000429776,0.4476545325561958,-0.5168800893501844,-0.41248607662510905,-0.3738089617255847,0.4505224934114863,-0.06838114223516217,-0.28525001794192223,-0.3602861262419352,0.06422838864390142,0.1942864142356022,0.5005396249044795,0.44829558997335645,-0.31335287513486565,-0.34178884483145594,-0.45400787240614093,-0.0505866590470566,-0.25356520894042844,-0.4981144317371196,0.13724509725253525,0.08123082746256122,-0.27725056763347766,-0.2941921901985349,-0.3484463439326881,-0.37451567486135845,-0.1597485539288897,0.28758956027073607,0.30129395013881766,-0.19073837395490686,-0.21703357762085332,0.04503190075656005,1.0
-0.181022921276119,0.15701686287129807,0.2157650908615051,0.16861100450530978,-0.22599688622344044,-0.3227567526421628,-0.017611976586677125,-0.1277601237215928,-0.1533029313945118,0.08714739191323446,0.2946689282443926,0.2744525675592643,0.061411945051592025,0.2696208958443521,0.06530260593847281,0.13951698620690228,-0.2591979621936659,0.272588987507984,-0.027002320458077603,0.14891290610771843,0.1269389182686609,-0.3041961418062291,0.013862544147454737,0.18580329464271023,0.026388174452345835,-0.1748527083787936,0.20453924577873073,-0.07935517704966041,0.001956886618588293,-0.1048942892994754,0.03577942418041071,-0.05309991248459016,0.0
-0.4344542915387823,0.4353614522586596,0.24342495184420682,0.10042440499166007,-0.1487981009199831,0.39022447036498326,-0.15521852005024367,0.03558451705204402,-0.020776411610991048,-0.2436178016015651,0.1703323244061918,0.5176238840279057,-0.1678888927253507,0.2038454800522249,-0.11752769515596523,0.33958128950234895,0.49961298150994393,0.02089193826355224,0.4608584229085347,0.40159918467964384,0.5655927088765016,0.14093071269404098,0.32514225166220057,0.5090793274411707,-0.1768316213479615,-0.30191173539031424,0.04343672718677583,-0.4588022323275695,-0.15055489618296738,-0.4135887698912477,0.02225111082521028,0.423810763240033,1.0
-0.2068020691864665,-0.40670526777679267,-0.01637618420918225,-0.42377988008481154,-0.33677882018001953,-0.5538548915618136,0.49548700413928376,0.22257210610590353,0.15037429247962372,0.30122449679802726,0.038252124818832146,0.10925100883979583,-0.3602521348743638,0.05628656357592343,0.14951791319829763,-0.07102212368731622,-0.4818451101125224,-0.34293988882947557,0.21476824170436942,-0.4345783075770705,-0.32672420118542267,-0.25494144590727796,0.021173297622705013,0.10896984731047088,0.5234649622099575,-0.303304745395432,0.4618620861281214,-0.2913517420508707,-0.17507884549064046,-0.38433677224720203,0.41027909303549387,0.26439981801641727,1.0
0.2883019491087873,-0.23451586815081235,-0.09129433664740792,0.17003725376633427,-0.22654455946258825,-0.2754576145145962,-0.09724624027850483,-0.041932281612171655,0.028430056886338064,0.17301983328836945,-0.11075858848822111,0.022107021817179877,0.2450114599056339,0.29375449015335775,-0.18702035189363203,-0.19321361978332482,-0.20206724705523663,-0.1357391340983035,-0.224939042001297,0.008862518011900555,0.2617577793652033,-0.09563025371205058,0.17564276037903087,-0.13810002199378063,0.23707675320577265,0.1241896139738821,0.03646582054727934,0.28220705541624147,0.060463812193967625,-0.03232051000343965,-0.05984882525591039,-0.1602924455775566,0.0
-0.4281510267450025,-0.430371776057213,-0.2533222745817113,-0.3811444731462111,-0.3127954524661743,0.3143172295347707,-0.4535650224202032,-0.35345910775749984,-0.4801636310468923,-0.2593392692813693,0.1542120764809002,-0.06391184397648347,0.3958314444717211,-0.5302085399152039,-0.219426182948832,0.3385248357768593,-0.5469640893195403,0.24469428385150027,-0.08751801411350774,-0.4044989981571432,-0.19162148362640435,0.1321099940804393,-0.1964053829911186,0.21909951249668783,-0.005573865938648412,0.11191704590531946,-0.1526728088671348,0.4355976806046285,0.3230097622109846,0.08687574379264344,0.13013164692426943,-0.42778374452080503,1.0
0.2844436166077848,0.18428673280295715,0.20850512390381834,0.4858715055366498,-0.16320231068425933,-0.409378264099595,-0.4270045092596602,-0.03856466755842296,-0.1541229218360263,-0.1367889722860142,0.508829202490221,-0.4556582687042983,-0.23989500263602143,0.4689572514226324,-0.22061645677263,-0.11790649359729809,-0.2569628640383378,-0.34884377842426845,0.39012973701446785,-0.2470666712277555,-0.022494389089457126,-0.2646337516631748,-0.16753966782406912,-0.28163471357049374,-0.4721490116986349,0.044720549177550965,-0.47929350839780593,-0.4100619562694456,0.31876556751937696,0.07528861167152574,-0.3749490811417878,-0.4110282261168241,1.0
