c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,label
-0.523514952599292,0.284076368132122,-1.3284870109404079,0.4778930348004287,-0.7369312806451913,-0.9254940878421576,-0.1914658748696215,-0.9785194191921921,0.10793545041011092,1.3480764570444155,0.3899570737064113,-0.2735236945493153,-0.1962021317105429,-0.6768281040922899,-0.8248202402689182,1.0126425097166751,1.0
0.6949280862484215,-0.7673747800988142,0.5686284335022387,1.2278669810680376,-0.13016483518676333,-0.3965182728016654,0.45743064565856273,-1.0604947037158787,1.3548253284020966,-0.38181457939503116,-1.0790825447398353,-0.5309903581609686,-0.6924038771380732,0.7339597610913661,-0.1764399085963893,-0.3349608967954389,1.0
-1.136039270254004,0.5283383388474907,1.1925304414591111,0.587302371321472,0.8958643146275785,0.4154840508200728,-0.933412474564325,0.4197428439651445,-0.07200321882561475,-0.8626228356752825,1.0439359074652328,0.060005138775000744,0.9551337523389136,0.8918377270178292,-0.16664149100710018,-0.24989569643773574,1.0
0.6775808376897559,0.8182637890392646,0.8701655300854017,-0.6498281086996004,-0.11490262222660261,0.17295438015951414,0.8831149931412636,1.008007444429167,-0.612716121618478,0.9026097525518211,0.1618885101761342,0.9805037237801673,1.2210147733220607,-0.8207588829411122,0.23084745587204314,-0.676197758310902,1.0
-1.2127641496468846,-0.8263147228433257,-0.9378719587715965,0.8913790908463171,-0.7949094512341867,-0.7613634897362331,-1.0201581999567824,-0.1171608451401017,-0.666019090071948,-0.43828148652679133,-0.4508429608364485,-0.052042068592709156,-0.019934983367625673,1.1302189598902648,0.4451066854807918,0.7672611559496502,1.0
1.175251958784234,0.4327539145710452,-0.5223982087728463,0.33548871012432097,0.8855250009347353,-0.8254942447695295,0.9401092626395268,0.45779431481175514,0.17136214387499202,-1.0273078822192785,-0.4160085200288571,0.43864270728318505,-1.0556686679406693,-0.852601856533697,0.3777679421464082,-1.0260634097764814,1.0
0.4309224077009881,-0.7461132987973291,0.3648936903371512,0.6901316361478227,-0.538316595737759,0.18646448940078428,-0.6732714111176634,-0.3360475228675654,0.3202872409478194,0.42322539082081917,0.1889624911006777,0.8020082700963086,-0.04725919295443356,-0.8190975850046113,0.19886741778318676,-0.28997478907819046,0.0
-0.9801021121857566,0.9455584007186462,-0.687838765190672,0.5940323915160254,0.9877883050482126,-0.925632822383947,-0.5135006982545375,0.6199348995737838,0.8345743902111153,0.8253400689764248,0.17315152695005287,0.6151992252257351,0.9323420047021874,0.10925013659655497,-0.9618049108441358,-0.49636713661169496,1.0
0.22162974722287954,0.18293089642445148,0.6179005362300719,-1.0034271697983346,-0.14837531322854705,0.5863131779212595,-0.9679544041417774,0.9797432774967093,1.0564018442430232,0.764446604620445,0.3483135276890194,-0.40399407550213634,1.11065800856758,-0.9502051928077547,-1.0691174144998412,0.04216905465359289,1.0
0.1188727320638107,-0.247435495606229,0.5347967269014607,0.48580089137259985,0.533786988805645,-0.10118986521421544,-0.6934638749397666,-0.5819735607337183,-0.033171494878284455,0.53590788794631,-0.733688629986266,0.6578205857947236,-0.1609136724825537,-0.5707611224922251,-0.3332981079448998,0.7522020708832161,0.0
-0.09177533997127288,-0.31576146786831005,-0.7843538397939399,0.7969964398843938,0.3674892903222693,-0.5603335651714652,-0.5807977062863855,-0.6630736549633361,-0.3925516095154749,-0.3839888961461957,0.7835875168662693,-0.06098996146793133,0.10928667887955096,-0.6265195739434516,0.2485687323365681,0.17295317576192,0.0
1.1881394909834855,0.8610511510027481,1.011486331269086,-0.5428757230719813,0.7943153735995949,-0.7142887248732832,-0.6003407178476958,-0.2030571147553134,0.04411811542729936,-0.4688217190289091,-0.7832014220935974,0.8867185460157689,-0.7371638763921122,0.4468372308195584,-0.5982619538861398,1.1242350443610047,1.0
0.8020102350016143,-0.3920560143567049,0.5491291915552277,-0.9563568814230083,0.12359977867083834,0.7654384650334398,1.072380011470961,-1.1238406470469922,-0.29829689468133913,-0.45533461198871983,0.9673500501865533,0.41903487797937594,-1.1096297005570244,1.0684090065614005,-0.33061609128879343,-0.28804652507715767,1.0
-0.401281616493043,-0.6939475909079438,0.03158858242846886,-0.6881125028959005,-0.5503488262532188,-0.10010100794007153,0.1328552311231847,0.5822509304134627,-0.44118088073041106,0.07462676416227215,0.18952323734567728,0.5290617138240875,0.6642451556156603,-0.46587544420220695,-0.7116492385264928,-0.7297952976407606,0.0
0.11949712532188524,-0.24659608273682407,-0.4216578829032081,-0.9732573856177491,0.8261859137620967,-1.0157192371133439,-0.5338635562626712,0.4571304927348278,0.04254436239386611,0.2673078833091845,0.07769280668404255,0.050923235323452186,0.4950417823624796,-0.1986064292708463,0.15908014051875277,-0.4471330191492459,0.0
-0.7621806209173624,-0.24626092705359748,0.28107156928669647,0.30387220891310956,0.9747714254244932,0.4972989700260445,0.9556116132877491,0.8861002940433182,1.0636330460235042,1.0672254831520498,0.9339627479182055,0.3656791082680469,0.7358811821901583,0.48312041839191017,-1.0088569001555467,-0.47141490786922824,1.0
1.0883679436891889,0.6622328424597276,0.7788325125044182,-0.6293828472388796,0.5311877038311742,0.9388653279710182,-1.087802500083253,-0.11151458570219033,-0.9379976433410251,0.041049546048649424,-0.20759119410746457,1.3139790995583023,0.04858304821552083,-0.5514661592287435,-0.44928103435627664,0.9248422895466856,1.0
