c0,c1,c2,c3,label
0.5908942817887994,-1.0058210869463928,-0.6919651745355277,-1.46981362289009,1.0
0.626354737630193,-0.6201709485384801,-0.3663146293431452,0.2981297193610324,0.0
0.843187960041549,-1.1016887551396701,-0.5736092197721894,-1.3214720632053163,1.0
0.539019888466599,0.2724363940792503,-0.43914620732762427,-0.6651214773320089,0.0
0.601436281385422,0.6459987290553698,0.39578184933797483,0.25360751019387207,0.0
-1.1705710727570227,-1.2678772803600413,0.196702979434087,0.9917451807057353,1.0
0.5582539379246461,-0.20211194909268937,0.612783820875617,0.5215355114454425,0.0
-0.4122970678655608,-0.7177961210418273,0.5525714555511607,0.09718355291323205,0.0
0.44745934124839953,0.09324417147444096,0.8797063151086312,-0.1311581548116124,0.0
-0.6413899555309682,-0.6961745881643967,-0.3187211250102157,0.048751535466459925,0.0
-0.2353859730783995,-0.5320641716366523,0.19278349895255845,-0.7901491526731815,0.0
-1.121299505560336,-1.1007965583389745,-0.20298892771610363,-1.2205448992986205,1.0
0.6098752541174682,-0.30039573210590653,0.48100557362821533,0.5535776519028758,0.0
-1.343866125113114,-0.7083670988758435,-1.1845676575611224,-0.53762380496388,1.0
1.2056040209295529,0.11712270121054019,-1.4236608583893142,0.7113304280500319,1.0
0.5792882908947661,1.8626680561777385,-0.2219129544970897,0.3816378245845641,1.0
-0.7273738119263637,-0.295374864510355,-0.07852413908503046,0.6144224822710795,0.0
0.58399161618124,0.5723254485931174,-0.5736887617873072,-0.04773445005084358,0.0
-0.8345528695987013,1.3285474567631965,1.1350951502412379,-0.5000421610938801,1.0
0.2697677808521593,-0.38559159662784814,-0.11551012862000183,-0.8747581809907691,0.0
-0.03031363296328969,0.9681299769434852,1.3220334907077078,-1.1463127325678482,1.0
0.35557368534018313,-0.254130986756878,-0.4849281830983478,0.7575153154230686,0.0
0.4704205621424479,-0.40106890811206497,0.5907680387172628,-0.5184991321974783,0.0
-0.006781853076593499,-0.05490041550939569,0.5728139839602384,0.8178166607653228,0.0
-1.3724713742912198,0.5315778424511631,0.7945053616713273,1.0965895104557815,1.0
-0.6964438424147992,-0.6540133872428409,0.28503775779052476,0.07736885874436858,0.0
0.8542623190770329,0.42169828060973236,0.14595924153286616,-0.2666502393531182,0.0
-0.3784956877986955,1.193501208594264,0.7541678480018487,1.365110521694886,1.0
-0.30759744762137703,-0.5880210489149178,0.7478153691194791,-0.019678159428952444,0.0
-0.6299174862174313,0.5100595612819987,0.5833134602988407,-0.05280730571161662,0.0
0.3652343609185701,0.6778221074621313,-0.6355001635196011,-0.057450799877449873,0.0
-0.11067759158460025,-0.6993006490263569,-0.3315098213735273,0.6235625961563447,0.0
0.7699467756938081,-0.5821283595986351,-0.09587024290306814,-0.24314076596781903,0.0
0.4091915450269523,-0.7412644640837897,0.22253655933844954,0.4832874439945987,0.0
0.34569829709480066,-0.6325394566751781,0.5163047216721982,0.46240237619828417,0.0
-0.7439988075328724,0.17756424517674205,-0.6146480054356048,-0.1927291950860341,0.0
-0.40814153310572915,-0.8082969955442205,-0.20020224029833122,-0.3741597505448984,0.0
-0.12978780181679825,0.05548763484917485,0.4615126800013087,0.8758323441597815,0.0
-0.40525263237221143,0.856606761982227,1.4752238619509452,0.9621380963314234,1.0
0.8030850976034506,0.054609713689174125,-0.14522099903983296,0.5753111911095729,0.0
0.14635782132700864,-1.3229297538370735,0.6329962330062001,1.3519437945228903,1.0
-1.1153221443850367,-1.4198769220839575,0.01875860838547962,0.860031484882496,1.0
0.14653992063307114,0.5858666840651934,0.4976530356132539,1.8405509328209915,1.0
-0.5009231115606277,-1.3595811583004371,0.4891053220261832,1.2889496088926538,1.0
0.7026026230386997,-0.33753107140468114,0.11879740008551497,-0.6150687015841962,0.0
0.3078967170132171,0.33335168601506354,0.5276566814591044,0.7180910050926433,0.0
-0.3997801051951783,-0.2845604075206242,0.5954802910095661,0.6360852654959012,0.0
-0.3849925988990665,-0.723648555199902,0.48181188878242937,-0.3097914962970172,0.0
-0.13813577979992442,-0.739398904470871,-0.4625237240891971,-0.46933950511437134,0.0
-1.1512390330776967,-0.30729428450447405,-1.1159532332159543,1.155364571338446,1.0
