c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,label
0.27545804369183036,0.29573349774080576,0.3197160605817415,-0.36712252484536956,0.42878657275959076,-0.2384933886569639,-0.28410694660642877,0.08065538928767799,-0.23961165511424112,0.14406253303605915,-0.04919740942934407,-0.16908964057753362,-0.1401347970031967,0.3466371031501493,-0.12932662076352608,0.07751334535047683,0.0
0.7639819062335067,-0.6791166965634126,-0.5359421122236371,0.31425818886407464,0.6055431167687008,0.3582811201696174,0.4044538701327649,0.2290598785370792,0.6304339360193555,-0.4283148430122528,0.16804742804533837,0.37130711206520517,0.2605175861034096,0.6996496034114029,0.7309336071337801,-0.13924235664555493,1.0
-0.09069844735410823,-0.004822621804475787,-0.674196117842197,0.27317459976720715,0.4067432341591753,-0.6978414715801204,0.1784562652090083,0.21749252157537802,0.3857726591503564,-0.8275222679354903,-0.23256993604069964,-0.6919128949692336,0.5687715334192577,0.5895716733955547,0.8322570532333986,-0.02863315146992461,1.0
-0.720662333941864,0.7523941303573664,-0.2899583612790445,-0.5674559790011227,-0.15316345459037178,0.8001158346159253,-0.3335320797075726,-0.21074046557904255,-0.36792019342219684,0.1333984048772773,0.5549688208314765,0.28680161143468313,0.5222701247641306,0.6148542431783652,-0.5719581280269559,-0.4096501747221054,1.0
0.3954415364984318,-0.754313180183217,-0.1509494031400998,-0.6809216655299095,0.2953672560822842,-0.20623307477385552,0.16491028500844748,0.24280830269427076,-0.7435024029695069,0.25958877691195725,0.7789534146785622,-0.45176258283742127,0.5833302614088887,-0.29343780743938724,0.7909565621638218,-0.29873094200392286,1.0
0.08524702520353883,0.2647364109780336,-0.032362225657072724,0.10107172786321728,0.23052670944900563,0.40074884614192996,0.15852521125843316,0.3908853452084189,-0.29634035513223633,0.33947204395814956,-0.3174084226446965,0.15367049129504415,0.21385339770117756,-0.38176640352877494,0.024846969366583645,0.014252599375393058,0.0
0.29610946748720646,-0.03718169979244512,0.27762830193963445,-0.2739140551440483,0.3220810369090159,-0.3180806920445959,-0.8226545635644524,-0.6289061506466852,0.024417014602774803,0.33767783082614183,-0.938451482607696,0.3539998333153106,0.9465341546266502,-0.15436879882206903,-0.5409228232775037,-0.3855536469320017,1.0
0.3974009770502269,-0.3410751263846403,0.05164192213301546,-0.41816691639327885,-0.25793674371500064,0.4218840232620804,-0.25117243366744685,0.10602762614941896,-0.06146400430145993,0.11371121574234976,-0.2259253017618424,-0.23411999050391272,0.2513667578922576,-0.13950904244468612,0.154464409460005,0.017119337117220346,0.0
-0.6125121546899174,0.4931751848883062,-0.04156853898080845,-0.7299599684671881,0.4812930414384346,0.7517412289570671,-0.5024682672749146,0.7426536060360802,0.011960030612744067,-0.1783728405135986,0.4733260919443913,0.4985357464725617,0.04062057889154137,0.6705883489442804,0.40054450947458825,-0.36050094522941784,1.0
0.22117015176447813,-0.24564205679408807,-0.06378441053910246,-0.36370731814200863,-0.38970621801767136,0.26242387781846915,-0.08679540826245082,0.1266153924567457,0.33940646462776297,-0.058759077418616884,0.2467856562016491,-0.3303489326021742,0.39766693465560604,-0.2163218980307925,-0.12833016310514697,-0.0021002509686619594,0.0
-0.31438042754873086,-0.07984526751551452,0.05867590268390403,0.2856725548287138,-0.09144306803104321,-0.032536259945903576,-0.41592925544553466,0.4351105432211729,0.11343204550279598,-0.2553451628547543,-0.26957725313347214,0.21565961798247507,-0.030154045304151802,0.46449394336356087,-0.1523220870115945,0.02973854728817857,0.0
0.5049985641659211,-0.08638449276840969,-0.08481256292247963,0.2656374641020579,-0.11675194030108037,-0.047278133473146876,0.08579796629793213,-0.24358357719000362,-0.4599961294115151,-0.015333132730040593,0.5159571493450523,0.0311853000374566,0.007299952487068519,-0.2097153866046179,-0.1647355870309991,-0.16434644997097628,0.0
-0.031090701630759297,0.21274010803282703,-0.007231199996821537,-0.040680516830256,0.05672123318630364,0.38957241084938354,-0.3274266523756217,-0.14054079030536826,-0.1571649925905968,-0.39110583668261206,0.20817667549441327,-0.2242004435311003,0.15379211683830007,-0.4210411563929487,0.25095093050465445,0.367358019384976,0.0
0.7103797092675506,0.3622387497317925,0.42341722288365463,-0.7219436181713298,-0.49151811523915484,-0.713255175233557,-0.2471772912855532,0.41515710421276864,-0.6586373807345113,0.49865788730083277,-0.38183744916453893,0.6944603518384996,-0.012183164408033808,0.2019251462671354,0.4079075020922589,-0.40253615627438694,1.0
0.6908368600055618,0.7813404051245169,0.4776675459513963,-0.27881876122993776,-0.6691069957553388,0.3409421914942814,-0.45582344556210425,0.5595457272522831,0.697342006727957,0.720929582122754,-0.14674114901409052,0.011863396541438252,0.5635939171869083,0.37047516379848744,0.04613469560699824,-0.19187452058453153,1.0
