c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,label
-0.5073053812610986,0.36000648650183675,0.261796797823412,-0.4300416132336383,-0.0424716573490786,0.1849894587652283,-0.4842216082903721,-0.010925080692142373,-0.5431994588534286,0.46497174483596854,-0.049295557676482485,0.1725523446538805,-0.48032936721846364,0.1588834220264576,-0.4892085774650197,-0.05116038768074286,0.5087744908201531,0.01124491850739751,-0.17975764931117336,0.5404022787060427,-0.6071757338181645,-0.1687658476823808,-0.47701082770759207,-0.3982054980549403,0.6192542070027777,0.1457095394435649,-0.26979598690520123,-0.3882220727259641,0.2156035407257438,-0.043151981627538846,0.027697871928037892,-0.060604602998986325,1.0
0.02718655740259141,0.05251469172348504,-0.2306942262298729,0.11921379372943888,0.09219869287767844,0.25656498648246584,-0.013267332733732057,0.261114229937757,-0.13826453189763746,-0.17215638028638472,-0.03504634040925781,-0.05976009953333951,-0.12803476954583995,-0.2302962831809902,0.2687878104823863,-0.21821743792410206,0.05697927570599866,-0.20495060268292567,0.0026803281204578993,0.28497253550559226,0.1684818381156534,-0.15042066068962143,-0.1470815005148639,-0.1740880504966623,0.2858836078188424,0.09945112416758921,0.2822245802588107,0.211340377893228,-0.24555645970556722,0.17132522507914932,-0.08094675144600745,0.04450730194306816,0.0
-0.11609744690308992,0.6000568923521715,0.2854354359317769,-0.4563277621427062,0.36428177016079744,-0.3990129560812337,-0.09079528991655308,0.46789892470518,-0.6132683564636092,0.0435701971183662,-0.5086631513516249,-0.4700304538245957,-0.3766408358093981,0.3615979692106926,-0.3995059996661508,0.5166117820592424,0.16497341807167445,0.3766893469709705,0.2256001270685244,0.3410246032315279,-0.05448451270827477,-0.22939273222442458,0.33161910282115953,-0.0915598752140133,0.5666090983684723,-0.14258353064192467,-0.21065198250054104,-0.3550418065771002,-0.27782468045502995,0.2689088275041849,0.26468751142811264,0.13885359109954235,1.0
0.14912235191261913,0.07488822447413118,-0.27604414740250943,-0.10996467308477048,-0.09415368073174417,-0.0781971634345076,-0.3041882595343806,0.3078119464866217,0.1608924903888181,0.1250491743005817,-0.02452951531950093,-0.11990275539882567,0.2256788867843724,0.07595497759564694,-0.24006367101173348,0.10325500495917835,-0.25492306505195267,0.08269715096644709,-0.13891754355082883,0.1708109342754469,0.1602625143051105,-0.009341687756142435,-0.062206851113636476,0.020001671227113146,0.011193620037303616,0.06467666761266139,0.3126619191773641,-0.13490629307258203,-0.07448100861365668,0.327964773105446,0.33492215616370646,-0.06497748081912066,0.0
0.27024581354610466,-0.18443367670160624,-0.0037776403077040997,-0.07804992896027245,0.08262158188250858,-0.11972010051492149,-0.12198563808288103,-0.1142476500543727,0.12324803448745661,0.11537437628878902,0.08083810158761665,-0.16335805154188637,0.0425051692745419,0.27783647154186225,0.207842973423029,0.25351186677753224,-0.24887355569672137,0.2048803210742626,0.19323248806621376,-0.29500357733644783,-0.14360546092611237,0.02013969959091741,-0.1666673479386979,-0.13972199636504037,0.11974498792025867,-0.12924787326739434,0.12614458296804554,0.30531716820862564,-0.0920526089510957,-0.23868574953000044,0.19888576567308075,-0.21858881999471821,0.0
0.2471554639871774,0.1779993495250062,0.05426140034222815,-0.1388514134283674,-0.1530018931262953,-0.28803741513213516,-0.22324275373196412,-0.26713158675011767,-0.03995231548612974,0.12630899694446723,-0.12560098580827586,-0.13448208645327792,0.02643245555609846,-0.21318814311873469,0.0834438683322392,0.2309819328114172,-0.18578926358775474,-0.047031137768893005,-0.09300045087196294,0.30262222372574177,-0.230374029810586,0.28329353086150805,-0.09256456310139792,-0.11352759109065919,0.018794578913551685,-0.0018987626352226091,0.06760733037202504,0.09049914951841417,0.297032183840117,-0.1432884220772208,0.20323142927133225,-0.21127392973494089,0.0
0.09908822884701642,0.2697046707060469,0.051108994121190715,-0.24616663035283104,0.1388944763020226,0.237176921777228,0.09401520064180235,-0.06511147741068268,0.22642163930429354,0.1165665279701932,0.16286638450944518,-0.2566842080808095,-0.2678168947790721,0.17098098055842464,0.09098865232431978,-0.1378632662810016,-0.22452660811734224,0.18833774351631233,0.2380751743348409,0.19859963920662646,0.16322642975798873,0.24014482808568108,-0.1465984345804887,0.030275043692055602,-0.005699316129468315,-0.1648566354205945,0.06360932381577286,0.18776051557844417,-0.0355009706211083,0.23638870409208326,0.17506807449541334,0.19253928312672686,0.0
0.16655976839541786,0.18261380660483612,0.2316855647110583,0.006673408616831988,0.26463421728142505,0.12055596617831794,0.2487685973710919,-0.27272114156191674,-0.03636440993342217,-0.0025638197864428706,0.2635592249990186,-0.09872163646534624,-0.2532012837080858,0.17642916183585908,-0.28700647911013816,-0.263705787101523,-0.08872821290860447,0.07814727431663124,0.222952001676987,-0.019691897751448566,-0.2741670896330511,-0.08842157881055888,0.0497557826202636,-0.10645812997865386,0.2650990287738477,-0.11453891441255418,-0.1843726991346196,-0.022577285913577667,-0.0018495514110965713,0.20520136424760274,-0.03703653159753616,0.12007198621770603,0.0
-0.1433273456763059,0.14242194647038905,-0.06477697312797752,-0.059671605453614746,-0.284244334961101,-0.2567493588250156,-0.1339128644900401,-0.08279048253196937,0.26290757761384276,-0.08040274962374054,0.18930301453528883,0.25402229193719084,-0.15497902439293323,0.16812559440594382,0.032201295446478276,0.25490374667291593,-0.08795854194886742,0.009318640382037897,0.14446220107960595,-0.2653456774840824,-0.21599672107707432,-0.09544896113400224,-0.14148176034129634,-0.23568807965880623,0.20833428817667074,0.049452977277627465,0.12228107444380805,-0.18802368462169258,0.16129705108254935,-0.28773513557295494,-0.12941261989464437,-0.18310254524375663,0.0
-0.1401104330128997,0.06341989167204418,0.19637792489755235,0.00839726377680755,0.13972988775498096,-0.2505910084061765,-0.2985346047883548,-0.16881356087283664,-0.33279195650455434,0.25665628957028586,-0.030443462094658147,0.086691616071627,-0.0938030645831624,0.14201418935336577,0.2194155514730962,-0.1267578830083895,0.007510079411696885,-0.08315871875553103,-0.1207007232507909,-0.12277245456052452,0.07248919802841748,-0.3299702305423083,-0.03377812832423381,0.08745202146301227,-0.17749716485399336,0.28791072995058675,-0.2326400672344059,-0.0470229335660364,0.24570014512278948,-0.08594946688620206,0.14648023244819572,-0.20011971464553585,0.0
-0.11631688152768095,0.14029498214206884,0.18861792108552092,0.0709373171509623,0.11260233010442953,-0.057082311097018085,-0.22614707634638473,-0.15723335038732453,-0.012300489424915515,-0.05703099482843203,0.25729111099879637,-0.1906383367646156,-0.2251233719499034,-0.2533647989526117,0.2666321585645106,0.089310363845114,-0.13863422041123297,0.23063186272407954,0.21971407437769913,0.2158750868592434,-0.12888958483987636,0.13572781586594135,-0.18506656422277815,-0.2378961511881276,0.24168209203492824,0.15644071279900865,0.1129501439693457,0.19963514758526424,0.020336837968681926,-0.2704687121367922,-0.17954757453466647,-0.004673084081903747,0.0
-0.2986578819695894,-0.17674189519374134,-0.15906803885231485,-0.07542477276012523,-0.05771442337569225,0.05556591861410931,0.020560504525958916,-0.04770574645967848,-0.2505836624268445,-0.1293831495931356,-0.21783267946118035,-0.14689340546971125,-0.0025966470686869924,0.251270799893388,-0.02611721182335135,0.24645861468553756,-0.08176333483965938,-0.20645860974809924,-0.27214127790916,0.13148222903571782,-0.03324371330103264,0.22760679279052248,0.30246221549513025,-0.21428023993408712,-0.0645765264709183,-0.005774512617135227,-0.1199943665967608,-0.19026499797487165,0.32288805630200595,-0.2567162996044202,-0.09732550603868144,0.030416106648082402,0.0
0.32976355801792456,0.048400507478950285,0.47955203495165966,-0.5757281002541397,0.1282565992745402,-0.02612349438527605,0.1311036828246725,0.44233192136469307,-0.3624725816794912,-0.02772947655437942,0.3251406858093617,0.07575493349028667,-0.5947939409683045,0.5136641227712739,-0.2103267179061877,0.23480114655756149,0.30673832795408834,0.3617476848251411,0.241252891347591,-0.04683839673171171,0.3844443659247221,-0.5020699982190462,0.3232129318206469,0.2549181288078544,-0.18536500977549153,0.6492922488498616,0.016159070560909285,0.17658181175837867,0.6161158526232301,-0.025715036640778982,-0.3645530952347161,-0.5307375357438173,1.0
0.5087102378181909,0.33789811125676483,0.30060613216298354,-0.21034456410804242,-0.495024011438866,-0.10932384364461371,0.4669327761683504,0.06927424583496264,0.5523161837933023,0.08203275855518814,-0.20724259794553676,0.3029499269844117,-0.01291267370875434,-0.180160583907095,-0.4806187772436137,0.11678434398049857,0.5280550020736509,0.431453703627033,0.0804678501165451,0.1531024868078903,0.573293480639331,-0.576007513526939,0.03836764029241664,0.11553724725450912,-0.29047924303993833,0.32247490935197576,0.30140542320842384,0.4387386456325672,-0.46937593537780464,-0.32799837818305666,0.2460819794596243,0.5084260448994148,1.0
-0.1444299933450728,0.02699423451234809,0.19944992206599949,0.19536032652597837,-0.12119683129120265,-0.2259340233676108,-0.26945512313272335,-0.16106221614979907,0.007843300032669217,-0.24906457881150587,-0.17842474361174707,-0.2206325203043502,-0.23196241273004667,0.01551432466758998,0.2042618656663968,0.018129964699084084,0.10867325681578448,-0.17497985408803116,-0.13904322145269046,0.09286611796509123,0.23380361196676747,-0.049361194213865436,-0.1040667772225694,-0.09418237520126356,0.30151873170046484,0.0804724988646471,0.21742242525361358,0.2321057388016024,0.03676921279196262,0.22657451298552267,-0.2832976696479446,-0.13714745928270677,0.0
0.07509696434796685,-0.22331249037239934,-0.2343948631356082,0.20004410858909552,0.032227135362402,0.06411380154763831,0.10923160119808847,-0.10659656405271838,-0.2446315540283162,0.1305212526142547,-0.156291903125997,-0.2497030144180836,-0.06599288932576991,0.18000201268126742,0.14049109951656016,0.1321299316967466,0.027112455851541106,-0.23798373731356173,0.1756234145119042,0.2163793591489661,-0.1880527522930357,-0.07517099963729582,0.28196978845766985,-0.20288384420977898,0.040331021175099055,0.19088260915736988,0.25717812658747174,-0.1464967050809867,-0.26886099718341877,-0.1805317104689779,-0.23589391588103537,0.02391741057395414,0.0
0.17668083245587876,0.2514843996577745,0.11554857108518156,0.042991547022988456,-0.052857588580512996,-0.2985647289103959,0.07779924760842663,0.2446612243095031,0.0802439678911591,0.10929970844870106,0.19507742635826075,0.18926604900991517,-0.20461042162532508,0.30024504434025906,-0.1823697107131527,0.14664045398872408,-0.15679505518953965,-0.054225581702342165,-0.05872867983018262,0.22070727080009084,-0.04182093572025474,-0.22125352579305185,0.11384901372552927,-0.12925708721712237,0.26449101219530624,-0.14639380918407818,-0.17139313802542214,-0.01183650556958133,0.2555356373227798,0.1563670094617527,0.17366350015489845,0.22932212054002615,0.0
-0.1488133312602545,-0.0704054624488257,0.06120661418589804,-0.0028601090009245356,-0.16139369506409176,-0.11410888097943839,-0.16976633960553594,0.23757029486216613,0.3213403073031462,0.06324225527795342,-0.2703581713189979,-0.14616879635319455,-0.10081406402061739,0.20087163398848093,-0.14868859190560452,-0.06669316692881812,-0.1525826087309014,-0.2841093022313594,-0.2870604495131638,-0.1780922225167143,-0.3228982670163234,-0.03169949449684365,0.09131387145647248,0.034030383866970666,-0.19058670567944666,-0.14420164855109904,-0.11653534734382658,-0.0101490120474326,0.04502940406764008,0.062393469715517146,0.3371831495001957,0.20670879002507492,0.0
0.24810321062736035,-0.049255865108423884,0.582168703829582,0.023684680083747314,0.417841204877319,0.5708070046206922,0.24971094921723008,-0.15876035928083856,-0.05248968856027462,-0.14822382080659302,-0.562036270398041,0.33308216435439836,0.5458153687578686,0.0617992368381323,0.06078340970544669,0.2595608895712029,-0.17848750157007456,0.2594815490385276,0.42971779279056577,0.23337426061251937,0.3430085063632882,-0.42936061480807214,0.43596021349713526,-0.11140684083026736,-0.24095240710979315,-0.4143744660855481,-0.10524908315707089,0.5040404478218036,0.5215935958018333,-0.33931592326893883,-0.39967484425600436,0.547348018785705,1.0
-0.3988137026136601,-0.2622181909851253,0.10897640537904862,0.24331917189803196,-0.495545071689675,-0.5107884945936976,-0.49461279748546544,-0.3765688402429396,0.16080754890658985,0.11216197470442178,0.21837090256106306,-0.47509919219036517,0.1897707203985441,0.40251018580287384,0.5519964725435618,-0.4325552470678394,0.5418684171269891,0.2400873189971144,-0.1520558471699393,0.5272347450517628,-0.5109025114014261,0.493577685218078,-0.18115709401793734,-0.13463482935229812,0.1862106121218185,0.337883301068018,-0.10246472461512054,0.28354731855354376,0.12284775538681095,0.2560950823409602,-0.44588277455825104,-0.28168535572133724,1.0
-0.16735119517076377,0.18071095805737308,0.20825988552888797,0.10398459761146017,0.2060390277679125,-0.2015982343421154,0.10454726629880289,0.09889987486218846,0.11243387120958058,-0.2638967018337894,0.005833632244547161,0.2846857847221939,0.11643111019051418,0.2565566978435827,0.1946828015293193,0.29231835492675495,-0.03655067578649934,-0.22858912595149947,0.17888608965955766,-0.003292032939773124,-0.12903132647012175,-0.0584512178042549,-0.039135065112481576,0.3080158338388727,-0.17442316898508253,-0.22017123771330807,0.2055032109551659,0.09529195555974687,0.24980973358994085,0.02242547472105558,-0.07604668037796243,0.11950851857176216,0.0
0.027636085165651223,-0.18015923950209511,0.06040591399223774,0.06302968408606938,-0.20428090599393972,-0.25458433541092435,0.041552231530551834,0.04152744434928529,0.01323145942849931,-0.14951129843863525,-0.25077549186476117,-0.051761307813436706,-0.2785836166324734,-0.21758815971209328,-0.19801512614751388,-0.018908638186843723,0.2634627528003877,0.10740572866514175,-0.19995160559651898,-0.20110465279325276,0.24788437868201105,-0.26042363837671034,-0.026463186374682375,0.02844898122710355,0.10052074289723131,-0.12636219602259977,0.1914331203100467,0.2564398058233954,-0.18991433247178452,0.24364751685571504,-0.09727486494420116,0.2664997592044928,0.0
-0.09838591348336448,-0.26361762621674745,0.09280926846426422,0.060369463836494504,0.04668259417429308,-0.1078669601003264,0.12059108385167944,-0.22194574145435378,-0.25341998895392925,-0.18785991750658798,0.12610148561830886,-0.006490634990263327,-0.26364155788295807,-0.20363334966176466,-0.10721204235514299,0.07176411919693346,0.2890658704980606,-0.19276196837466553,-0.09987487786410308,0.05809317469851497,-0.21611864374678333,-0.2028779380882251,-0.23726543516994303,0.04590958981064595,-0.21683983295882434,0.30397881070952143,0.19937657240302503,0.29250025427,0.1235215976289139,-0.14347009158545398,0.08226060435480684,0.014251757083053424,0.0
-0.13413205355935282,-0.35965319888853653,-0.4499323837997141,0.3998223445037408,0.08785028270600632,-0.43451977578453344,0.17205897605742548,-0.4562273866418357,0.27739623901877375,-0.25976852915139864,0.29325294068798413,-0.1950855024605142,0.5738605865862332,0.04169070798400933,-0.27408728716825964,0.14606425979575038,-0.08851833778510503,-0.5808251878124123,0.3035320131114628,0.2745460618302853,0.2859836654662212,0.04349733239036807,-0.35399754260233507,-0.1316154767029037,0.45001485801825103,-0.2674229522976674,0.5787575169747492,0.6206469462347305,-0.5507556056175702,-0.4741387196098296,-0.24140145039847358,0.20117199613376835,1.0
-0.46403233222122964,-0.29944400572454855,-0.10065344588594154,0.2063796403152412,0.044305661041209005,0.5242303168620414,0.4555328422725301,0.13770078138864156,0.1930947126058716,-0.407117438224372,0.4794116607538064,-0.2480625801979993,-0.46902537454630355,-0.4675705581930495,-0.3207064608061815,-0.469647375020877,0.5486346319714552,0.37635487309153687,-0.3879854935225336,-0.33513987697077274,0.06972226510946941,-0.4249074334424451,0.14030492293463334,-0.12356584385162417,-0.4789390159436772,0.43856597733156955,0.23887391767005978,-0.38721360460156073,-0.05104402234854404,0.2457137814002899,0.5063608173012182,-0.09298732784574701,1.0
0.37948730540998576,-0.29714018860121355,-0.41012582795338764,-0.5335373214092664,-0.002585275175264891,0.5553878117854075,0.19033967562189055,-0.18285529036281037,-0.06415997354322395,0.14723562592587086,0.1891321447718514,-0.44539100267494025,-0.5128447770482663,-0.079550977537842,0.516233701067473,0.2912796597230605,0.07605581098932947,0.46852811054016996,0.22606267444192388,-0.15749795055648555,-0.571568131598636,-0.09990711348026532,-0.5177765269180941,0.10848363726434813,0.42809683934113096,0.37034464412449064,0.2103859876310217,0.44384323034276235,-0.5543303721828035,0.12963792724586484,0.0872658527565643,0.4949299983482481,1.0
-0.040320758575604854,-0.19551122980998595,0.21786556589641212,0.25296587711082624,0.16868731870291787,0.10376787105111722,-0.20879096292914867,-0.10055342362805349,-0.06837144644172141,-0.09205751123636126,0.049184323388479015,-0.15020899390177872,0.13120978336509503,-0.07951623818410475,-0.19888340084144032,0.2116639469913751,0.11616760385056514,0.22223998423090113,0.07468856555976065,-0.18206818136125427,-0.2663205026959,-0.08780709128523675,-0.03571755153680584,0.30368002791146614,-0.2774544701735137,0.14774973301153413,-0.2153504486606781,0.02490870245789841,-0.3008170017579278,-0.3042275918473956,0.046449489027405456,-0.07058088105193591,0.0
-0.12615019599089308,0.20789234251008523,-0.0006936235686063677,0.09051716268470397,0.17400434437201348,0.16295931649603576,-0.032598727654528994,-0.26424851361394525,0.17232248119324114,-0.19871974623655309,-0.11246027483176485,0.24467264050422732,-0.256052378066772,-0.10066968658477568,0.1931198583187231,-0.19696329797532283,0.24599047069657612,-0.23092879833780433,0.09095058510127013,0.19306823798906114,0.15626910947802772,0.242498882447336,-0.19382541784999222,-0.031691294478646076,-0.2695455553509294,-0.12601571429351677,-0.008075658756640089,0.21068973165595722,0.12092376538407276,-0.15166779023182966,-0.2287100815570937,-0.0857727933650604,0.0
