c0,c1,c2,c3,c4,c5,c6,c7,label
1.0027550174527011,-0.28433294355630134,0.46872780737669656,0.4511774254283289,-0.38809697671315124,0.31410211438983815,-1.2983496933921415,0.7452375444301087,0.0
0.05432151277458651,1.9052512682612084,-1.0005814844500025,1.276027182880632,0.4639048666090657,0.17338089026556602,-1.0694323856690349,1.161337080125261,1.0
0.37448580147788063,-0.5930373520238584,0.5930103894040695,0.35589051069218325,-1.091753120787689,-0.6060213609911131,1.1338779494047697,-0.4299787613133297,0.0
-0.7950910687658248,-0.8628260282172865,0.6910061419814054,-0.713382915228951,-0.3083778875174438,0.012351336526213248,1.1473527995443524,-0.474646017319275,0.0
-0.17377605812812563,-0.58773267594895,-0.7732608070675787,-1.0680190978175301,-0.24922605674518755,1.198353378419902,-0.17156606581666634,0.5984778628509205,0.0
-1.0903976726962894,0.5798502636208893,-0.7922086785497835,0.5881922900476005,0.7853029847416685,0.018137893850729905,0.657322036937955,0.6724134185413696,0.0
1.4757733081728956,1.6765488959924868,-0.2303938847670055,0.3224339318185274,-1.0012888278797678,0.20363424739936023,0.8103061989865961,1.467511362830955,1.0
0.01390585874695922,-1.2255598888413743,0.9819192613006524,0.37453213810498276,0.9288491933234506,-1.579107668517537,1.7106954527661844,0.3324891621474326,1.0
1.864070496717993,-1.2279757853456954,-0.23978669262595725,0.9810758394446971,0.5411319115495437,1.2921384492600843,1.0040834666125371,-0.16334034250415444,1.0
0.19667219420756565,1.283128796315304,1.661836845400733,0.2992789203242393,-2.0616478117309764,-0.08648952947274471,-0.3019231219973342,0.3385280745964241,1.0
0.5270512551726071,0.1416605923079403,0.36603712587966164,-1.7072680446542199,1.8032863239394032,-1.5402914657643718,-0.04830026217356077,0.16349194551653032,1.0
0.7258929004414475,0.9905986219783272,0.4674882279200221,-0.9045448415183381,0.3593123772205356,0.635297419429282,-0.6424805320032773,0.7138331906695801,0.0
-0.7136326956360824,-0.5530218039705417,-0.7890960934604435,1.8533171323978772,0.21519306238483688,1.1167057972580678,0.27757535880810114,1.660436764996649,1.0
0.9829830696476045,0.08501167889065513,0.9859020261296785,1.1437670483043623,0.6658274308882843,1.7676883485050938,-1.2509180738322088,0.7832414319485693,1.0
0.3549739621153808,-1.1708472400872698,-0.6931849287658369,0.08298651851971085,-0.5837212070896471,-1.037296503994536,-0.31057055915267867,-0.7089073013152865,0.0
0.4810188487679263,0.8658029395861706,0.42488731368799615,0.20878039601518278,0.7308596012919678,-1.1572094116718044,-0.9568315612957699,0.07792071538755488,0.0
0.2137284886483356,1.003279328037454,-1.2625954823062107,0.6841687988853422,-1.256613232512066,-1.7181221684798011,1.140857737064941,0.2300857396655685,1.0
1.1976152236850799,1.5284745650974352,-1.2218760758670264,-1.6179590928232443,0.09872564045519412,0.23821017762031518,-0.9900231408143187,-0.26846573127549456,1.0
-1.0396958106339094,-1.9492191878484386,-1.5893176177709107,0.2902608564014594,0.15550794340863586,0.031256247146881945,-1.1978130005311034,-0.2224402537034249,1.0
