c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,label
0.2980500313820933,-0.6335912879489293,-0.7650798709466763,0.10073187799045275,-0.36180602927336314,-0.3388342237854194,0.27081001730541787,0.3025580190815776,0.4225691843036152,0.48811251399337974,-0.2796364247580698,0.5514600604735388,0.7725599822944947,-0.8605472866730483,0.29528519231856637,0.5290891325778544,0.0
-0.2686069226254429,0.2973523494977794,0.22242455889037355,0.63903435556419,0.40449126490714166,-0.273566469673358,-0.4675153172518377,-0.06515798460560651,0.41211673584684494,0.8977362979708485,-0.8623064187068109,-0.2327469378157392,-0.14720620306995388,0.8861926366306325,0.2627796581040012,0.5203383632016149,0.0
-0.38576879648366064,0.0808354199639881,-0.6253430216443884,0.5312500503719295,0.7217807293766095,0.6331494728929518,-0.6610879099795318,0.6793833309044783,0.20451123346253944,-0.6535262214416341,-0.7368059745821718,0.6349747303336266,0.21905426174299952,-0.3922274884325068,-0.09646976167642789,0.7515264747093848,1.0
0.08279066795662168,-0.8521956734354321,-0.8153608495537269,-0.0530995480701595,0.23845503711002738,0.32614430938168887,-0.18929170626823708,-0.8698882971598869,0.5049632621399717,0.1674876228763004,-0.42659705303008644,0.7924393921572125,-0.23759971535879132,0.1872868629654824,0.3893470664681899,-0.5544376248546518,0.0
0.7664634328693261,0.19232338363046117,-0.26890616553827174,-0.4827706309682029,-0.7156214460075419,0.09964878753462308,-0.5304515981850667,0.01250068143080286,0.6213463532759506,0.5735871311399995,-0.4279716025779334,-0.6967382959194766,0.8429530487436038,0.36735472415611553,-0.31073671554927307,-0.8836483117212716,1.0
-0.6042608132055363,0.3943045732578899,-0.45587153106194833,0.403250607541665,0.4411756836202526,0.5051103645740537,0.30861378929072425,-0.12165057903452624,-0.7617238905087692,-0.1624979135459832,-0.5092522122988438,-0.7192952524878804,0.7730824377431652,-0.6141047903739588,-0.33555734657759845,-0.2800300949327131,0.0
0.6869780844700497,-0.703834322123247,0.32903787412332725,-0.6974116134024814,-0.04550873054698411,0.4741429973105,-0.05692753914336365,-0.40247712877844344,-0.6490707594452142,-0.6361212514339857,0.31144636362912165,-0.7995556602984403,-0.1399921629637102,0.034259456114534785,0.43117742831672456,-0.526309402961345,0.0
-0.797477416417796,0.008780091343242941,0.056331509992576946,-0.35968119675622645,0.29143303686104316,-0.5753207365493526,-0.6008790130979196,-0.7305026887122271,-0.8489923347451068,-0.02287500076569966,0.6949158062974625,-0.6662873983285849,-0.728523775206164,0.6101536892286719,-0.21036645254667205,0.4066268086340698,1.0
0.13937572351360494,0.3642905156023774,0.009942066003497611,0.7318950244455981,0.7991573455404039,-0.7106117736124992,0.07654190628705307,0.9472806430572819,0.14783164303562216,0.3644557490644686,-0.7360072731642888,0.962212424120047,0.27131281228058846,-0.4501024349283341,0.04166473749116328,0.452875681858636,1.0
0.2939716138875871,-0.5771647565041481,0.8127299745660697,0.7003869716578286,0.17692028521574749,0.7173198757843682,0.16543894990848826,0.6571644890337062,-0.854998865710713,-0.4761511552051306,-0.8453872434102171,-0.003480952735205783,-0.569569660345189,-0.42425847716644943,0.28480761491989964,-0.07969245177318943,1.0
