c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,label
0.5015529264600852,-0.6094329639511946,0.045357563213537094,0.4148311316360378,-0.49599340563071426,-0.5616260596445551,-0.6718032697959381,0.3989212388767039,-0.306529009978982,-0.05343746435416674,0.6614660609614166,-0.6327053419392271,-0.23936099525857832,-0.08763639595110094,0.21594988211305755,0.3603001372391467,0.6098085480558584,-0.4172652998861246,-0.2557054383865227,0.4668639221881633,-0.43260243823809963,0.5237048437008648,-0.5565601572996155,-0.185985338367889,0.1898483594939216,0.054440242053489,0.24110560469994136,-0.6090698360326567,-0.2955328103396146,0.3506953371283193,-0.41244680498052244,0.3387273701050686,0.3438458794492622,-0.5574705982217854,0.10068299575347243,0.05782142986519588,0.4444946653717557,-0.3888889873261946,-0.38594899342147604,-0.07479415305349582,0.08429579992168862,-0.25225135110405655,-0.05474322714788013,-0.6506665436655397,-0.07581131509555102,0.044623917162677315,0.33737936890908293,0.025389474748418333,0.4744830710429327,-0.3966989039889432,-0.3357194853281402,-0.4252725072445033,0.24791253264021587,-0.3057085340242893,-0.17073838081806236,0.5008525399367523,-0.1692617666146983,0.28692951215077367,-0.05548221525955764,0.3664447379528119,0.3537539396334872,-0.013471763714685395,0.12409441867985754,0.43742291900809865,1.0
-0.5931475127708739,-0.1698023845431512,0.2703733145773207,-0.6656228661114157,0.09045387944439648,0.3754367539997485,-0.2029111433205179,0.34488324699474593,-0.6258914278086143,-0.30205021084262335,-0.2015877055588035,-0.36720205304802106,0.4436026722654675,0.2140698992773319,-0.06926674963645173,0.20117640888182145,-0.1129529141764872,-0.45925952621991806,0.49758990049992247,-0.30671480156406966,-0.2868500795692646,0.19621109628637967,-0.3387700938284253,-0.6626957574641654,0.05871545355244525,-0.16569720483107958,-0.06733446685610049,0.22330648800511446,-0.6203763115953979,-0.14143704755344227,0.19789569566701223,0.25985810715805296,0.6897452282323995,0.17959216477534423,0.5082308093686004,0.616224092697887,-0.19875689952267073,0.090449408876745,-0.5991957428930454,0.5473149518827616,0.6367680191825749,0.3431457416426854,-0.08618380608211748,-0.075606499634305,-0.3672420743404672,-0.5967650734772514,-0.40153516299992675,-0.5747338291859758,0.5524973653849579,0.4096200454567427,0.29865439712840897,0.436776616737115,0.05107875764227943,0.2430108088702723,-0.3681210399736462,-0.5556013883515545,-0.044194483724658534,0.031313209978738175,0.5359648057519378,-0.1197059499502394,-0.04215654546666567,-0.16505770525995953,0.15626494503427493,0.15041613218080618,1.0
0.5180276861581049,-0.5958308085218531,-0.4570988812854758,0.4194827822318695,-0.03632022385395211,-0.1347007172791818,-0.28647996660321295,0.298332790572357,0.2844003595616781,-0.30599113065377537,-0.3572808243696053,0.5491370161565259,-0.5683441789236938,-0.32674630056127757,0.11350859187393139,0.29938789362516344,0.15945676968074435,0.08224033703520842,-0.23197237664149178,-0.525851653794863,0.5052489771022723,0.45071756576168054,0.3450162812606465,0.25463148918947986,0.03830681004704121,0.09995652938177829,-0.3572441201755172,-0.011107665817281651,-0.13852243949136264,-0.2822110116487133,0.34687932804674354,-0.2184136729173335,0.5736883040798095,-0.31998719680270404,-0.15216530246805435,0.530896742204226,0.4396884626280627,0.34187309397708016,0.10706545961189505,0.5000928237327288,0.39704307610950595,0.48613055631420277,0.5524380684139493,0.13097861874302857,-0.5292581125856283,-0.34304154618228166,-0.25262114226815874,-0.2624516359568208,0.5838923009043255,-0.3585973472290884,-0.19330979540535378,-0.5917778361066728,0.004387777473760654,-0.5812052582086863,-0.3849368540409951,-0.3974463355423827,-0.18085192821533333,-0.3264702202726075,-0.03471489642605089,0.6263005599692661,-0.2227328595003502,-0.16914093150314338,0.440332880675502,-0.6271459988940749,1.0
-0.4874231902466394,-0.10693327831239754,0.5829689224126914,-0.44575208453115006,-0.42695407368845667,-0.31722899022977785,0.28201589906812785,-0.03722778059365816,-0.15816212529865487,0.6297056858363195,0.22362070113872964,0.255352362428149,0.4961936140960658,-0.4318192098716626,-0.35831993348609714,0.23358756830424138,-0.2616125821472258,-0.5203185174427929,0.08164110976122957,-0.3980606227803185,0.39508622578394104,-0.4836067880414642,-0.5411590629652762,-0.06280913453626082,-0.4711436898028988,-0.5887574218771445,0.6643518096609045,0.1252845901598647,0.5781395292388385,0.3585530579493722,0.05707301981912591,-0.11088231671897103,0.527857886470918,-0.18816525708253062,0.27319883919692045,0.5619661150715665,-0.4130021186010099,-0.6031725579752512,0.5863224223620903,-0.2323990616746517,-0.048600078559584786,0.4230285846487538,-0.5821577185990768,0.36193791446181567,0.15930916553269278,0.003910987988138042,0.09166572338013758,0.09120434292281654,0.13561866263502145,0.4584748200872468,-0.24275520524205704,-0.567133065814629,-0.5139524445178634,-0.45561226403199884,-0.22561855453273746,0.13343836109739338,-0.023083773004328883,0.04908957037241653,0.12390702420451166,0.36629327233024017,-0.23284575541727787,-0.11635685075292154,0.5468943574596503,0.04701965566467085,1.0
-0.25565395949171765,-0.22522724097409969,-0.2875551708129818,-0.12974476877790314,-0.27214708878762284,0.21429111883714444,-0.3907476866689075,0.037838504013159885,-0.14652941971419983,0.3852781628243179,-0.016631487790606296,-0.25014247795134337,-0.11164240281672766,-0.28375563637382134,-0.1239803116041092,0.19227066735264842,-0.03397959164638391,-0.06528920551821235,-0.10434363603347631,0.3134765115710199,0.12027388703889635,0.043925959701621956,-0.41043956395015735,0.4086407672316644,0.07813465199031569,-0.293332327035986,-0.3165689043387571,-0.14921183943304184,0.0391118713897695,0.27881313160779436,0.05798796605227089,-0.2852285591455931,0.024757831882342117,-0.4155475194356806,0.3329803466296017,0.12035262255275031,-0.102273405363954,0.0073436210263915355,0.034269100686189206,-0.24133918732323908,-0.37518799771971933,-0.20928567155835126,-0.0604959876297634,-0.15783564516108012,-0.04481771687683492,-0.08388337691853198,-0.13320206126683953,0.39382381192105453,0.2881598143446603,0.37003536773192997,0.34084432050151087,-0.02914614140311361,0.014412408343441456,-0.421303388803954,0.42432158287980526,0.16105064744958617,-0.38470976303357435,0.3945020496283295,-0.29719837446713243,0.40755584062523753,0.04510412855341621,0.2605904927681199,0.2708888274398589,-0.3186114989681504,0.0
-0.15595809616061893,-0.3817341310678767,-0.3101651641455541,-0.4088461697505606,-0.08624958507479366,0.125040018272754,-0.3733415383064644,0.2726043261081524,0.01427489607890821,-0.23390988002827617,-0.26335420165443435,0.20242850902302248,-0.09281976705710107,-0.09109637292048997,0.3487271250698791,-0.07854702895751033,0.05535429486311363,0.21235043155038413,-0.2681510020053599,-0.1335570297603493,0.3460610901358162,-0.41011168135035725,0.25464503997337046,0.2717187148703667,-0.39211002527510874,0.008338361344889404,0.21896767125660183,0.3277432706730492,-0.1166367956106143,-0.2130281928685599,0.31027805459669183,0.07851415029914541,0.18268084194891168,0.11844231244809299,0.13784156162253983,0.16949964184980418,0.04637836676971344,-0.24700752337765178,-0.42540615154501565,-0.09639533496949813,0.1461682851620844,-0.07488294086194272,0.4136964941416979,-0.11298481559190446,-0.19435266128069073,0.019559941404330577,-0.0077920148236835666,-0.417474570490385,-0.2121146367711779,-0.2594595761750793,0.2712504236941252,0.06243952348446419,0.08210819114454791,0.3631507287223471,0.050663986012599596,-0.38316101536323366,0.4324927526900507,-0.42105208189158283,-0.08007562921599827,-0.3645874055933723,0.38870136807118255,-0.013718693648940083,0.24358967521863478,0.14402052195190745,0.0
0.02882498447715187,0.11709988329615431,0.3134851778865858,-0.009885377868772848,0.34143970547594127,0.4296930760753212,0.5860360965537663,0.46740012767400096,-0.030578128452199045,-0.05216178962207503,-0.17508504811890108,0.009279532092509741,0.5440685492950502,-0.33840875744409243,-0.22121120867450939,-0.5115672214985287,-0.5056059523928409,0.06277540422808911,-0.4350342160446171,0.12399561210326075,-0.16355110676376022,0.5538615248266244,0.561509380377085,0.43943273285385714,-0.27814807705735084,0.31182838944636015,-0.23573552520742871,-0.4807349320720985,-0.0559002242549535,-0.18433892531137064,-0.35913912470862874,-0.5956827467142519,0.2110107523839564,-0.5070695523470513,0.5283025556232624,0.5942349572445559,0.5812002181760836,0.5311361302857218,-0.5427090286248346,-0.2604567974804144,0.477368768895746,0.1814965978648025,0.29507981594984306,-0.30740186304961825,-0.26985796883754914,0.5088836267959032,-0.37960545802931256,0.11160830870599148,0.28916907220142285,0.5921573499960454,0.4284726833952356,-0.5402823168180865,0.2689441640025953,0.26790768650124214,0.5316828243436957,-0.31464509521034467,-0.2575813104189099,-0.36449009164336416,-0.38033886844507825,0.05955405933675072,-0.0677059979980551,-0.07616149144315904,0.5681314890082324,-0.13076459790214678,1.0
-0.05890986429393541,0.308826704418349,-0.3060790949407351,0.12849954096648808,0.14841308920458643,-0.3779325523568601,0.01928681542682897,-0.28968998880454994,-0.29815550338445135,-0.14811048737584773,-0.18600072942678153,-0.14065152895589816,-0.3431526473323816,0.2661478419229273,0.3596905100933971,-0.06305734154308847,0.026597935118653663,0.21727417546762676,0.17307876189919827,-0.19970039197856623,-0.39884196510475933,0.01104322968004284,-0.35302243171967246,-0.26804132795887003,-0.35222297597641783,-0.06528374300049983,0.34142713137158015,-0.3425954262245208,0.22167242552112967,-0.3761283592364842,-0.31866154868555585,0.01064882888464523,0.08724551824714649,-0.11131021962987592,-0.268065628190854,-0.1751562152660408,0.31113505440054207,0.2383179930633574,-0.40163651190290084,-0.14549324587040158,-0.40970067601078636,-0.06434707597852346,-0.1478148512784938,0.007316979085082465,-0.32127998509115585,0.359632584963971,0.414708939387187,-0.02193131118543726,-0.03447698510998149,-0.04065805978443946,-0.3326874385023742,-0.3100681613539602,-0.3689675845784457,0.10665730504282595,0.12041103729540363,0.3337428173855871,-0.32411256127557325,-0.10744706404973622,0.0844121569091468,-0.20711238770688667,0.2602109038977323,0.20188340490174564,0.020253099503693108,-0.33257115546460325,0.0
-0.584009148828463,0.3585062276418715,0.33238220432792664,0.48512523621666115,0.15353994113115083,-0.2876430511042931,0.32967977517928937,-0.185433181525742,-0.6455045027903918,0.3331279712918304,-0.21338960547806762,0.06420052790044084,0.2157076409954683,0.10234022767019935,0.21787589463177806,-0.3260300373776579,-0.3320131727168611,-0.24392577008088756,0.4749414462088015,0.6072421044586442,0.12743617415606603,-0.299622961714463,-0.1383906768232524,-0.27743898076732393,-0.24409640152020237,-0.4563221598819359,0.5081686166014769,-0.19667772685769935,-0.6523325021345082,0.45561211899962106,-0.6827630768005013,-0.15526812809965046,0.48936276699970516,-0.6385973097141511,-0.27411986119962073,-0.4095083327669362,0.4590058590859166,-0.5842774441321358,0.37662658291870366,-0.621794633831481,0.10569183674118637,0.2301523228554422,-0.1913313205369554,-0.2778993898723262,0.17164426903897534,0.22994010366139797,0.3217885301225323,-0.18047258067612876,-0.44149770523841503,0.36351597966643323,-0.12961867821789835,0.2690499595263325,-0.018850813053660032,-0.3276329007792115,0.49663921112882903,-0.30074055934040655,-0.493011017619709,0.2709412826747975,-0.5539350358762403,-0.40873746764642716,-0.5499186609047726,0.2575894509821326,-0.19895665489319125,0.25679908195777745,1.0
0.2963864580126865,0.36846632447880484,0.2615463769899892,0.39189098263380434,-0.02448708636167097,-0.2561552987870799,-0.33114416000918406,0.06676150208537837,-0.3982323673414798,0.13723574588171833,-0.19430490995198532,0.04844751900809324,-0.3168366094565036,0.21211806703720262,-0.16548626733036698,0.1330389849030204,-0.0992446276209259,-0.38242328986959706,-0.24373511948962592,0.18323664204758128,-0.19412378579440953,-0.2864260552164156,-0.2722662227633105,0.39924291134062645,0.007519387837631982,-0.07979231148670256,0.344549926769481,-0.18986980088732386,0.2000286744015187,0.38172922072872917,0.3889706471803991,0.22594284734267853,0.2657395447111144,0.3644458494064834,0.08023856380248655,0.09832952632054835,0.027543801646505415,0.2973926818477314,-0.20278192966553374,0.1358117929853484,-0.2678991158135524,-0.40972408213568123,0.36296351174366087,-0.30903478705537324,-0.2502203206787494,0.23311521619338332,0.33886485572292596,-0.3990546011486096,-0.36375041570529915,0.19543463042783926,0.13897073439699387,-0.13402020174575507,0.20232339928101567,0.0019566798590522684,-0.11649022344307178,-0.2674147594204545,-0.056702741182444234,0.16577464865665378,0.3129067942691765,0.16281803413388438,0.17147706180818004,-0.06350947947605833,-0.2161716443037937,-0.13848316286992282,0.0
