c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,label
0.013107301235706444,0.4112493816252768,0.4324904992010146,-0.3024145195111954,0.6425356953471337,-0.6922609785541792,0.6260589706333872,0.4080925378499747,0.15776663850420083,0.07149128643615353,0.6054390391891671,-0.42724221819613456,0.6351953467848171,0.6277724130574547,-0.7704903477606281,-0.3623706227930269,0.0
-0.6054908816176151,-0.7184274159003524,-0.5707188531049222,0.06850870279681312,0.23088283162724524,0.5544331313979116,-0.5053311084446365,0.5641959506230001,0.35331901308054275,-0.5190069816293545,0.4715336926356088,0.4133168091190527,-0.7212539997696932,-0.18019945619730104,0.3053418998123711,0.647425345322084,0.0
0.9780415810725028,0.899780746447366,0.6713270283762205,-0.7454678617729722,-0.958665017906934,-0.41505226101248505,0.4713770388138186,0.478947097989136,0.2810946379180801,-0.9092198171867535,0.5395912219580781,0.13172210243409155,0.045853344782964385,-0.2974706991941762,-0.9047664401429463,-0.5666881001898253,1.0
-0.7113456641747407,-0.5032353016169584,-0.37935464948366515,0.36777622405689764,0.7680338492346692,0.26619604082992293,0.05355102181154944,-0.03257198504543363,0.7086040243119578,0.5122855840690498,-0.67828249672755,-0.6705960488500489,0.1333629338285239,-0.24465340997632234,-0.7148391433087983,-0.18425241212553398,0.0
-0.6986523813085389,-0.4163431392402287,0.3812062665478857,-0.9400174648264177,-0.8418288046047631,0.6867851970709289,0.7784468286168522,-0.9131867628738691,0.11167388594365439,-1.1633978958542899,-0.3601920774798636,0.8637559528290637,0.21930994573017717,-0.2717201506720859,-0.03987572590546871,0.28992387089533633,1.0
-0.39132324806271573,0.5898313203553704,0.03001161730408357,-0.1586895389734423,-1.0127745057469064,0.28731118340899026,-0.2574784128839044,0.27953139419235384,-0.3041023839536808,0.2074949191136317,0.7508417903562706,-0.8379191617099228,-0.7103410302385366,0.552366994060696,-0.09532578753358929,-0.0020530051942871373,0.0
7.030936781653512e-05,-0.6561101826456036,-0.654767392421908,-0.5478382529529929,0.8199202425932592,-0.7446241229053403,0.0036281872708400246,-0.11354272293641306,-0.2527653995883477,-0.8264018784590924,-0.3468590108975243,-0.7128452675551696,-0.09719473206336318,-0.030401564871114665,0.4305505523344951,-0.1731996574388774,0.0
-0.5060324424755166,0.5428578946423124,-0.7717979509095027,0.260220494029235,0.506932932825004,0.7500970136209723,0.6957704284657282,0.5586463227948872,-0.4024278279589076,-0.04524729832602763,0.6200358281231749,-0.6203690516790639,0.3706819620318708,-0.20756769856047744,-0.06544248715909265,0.22797173240206658,0.0
0.5504581054170202,-0.18851316104618765,0.7730587503161168,-0.08744532819830539,0.3475878021669679,0.8332970261885089,-0.5594659576539966,-0.2688566267263736,0.2660286209695467,0.6637209471123611,-0.5208423526261129,0.025287697924029944,-0.3488916323796343,-0.5131681034578112,-0.6997609660214846,-0.4447017629449727,0.0
-0.1168301328534858,-0.5353967760426865,-0.3287998034584624,-0.8255861717858123,0.38571600537756595,-0.07905692416522399,0.8513599203836044,-0.44696116661517066,-0.07618194206961136,-0.5211932681897148,0.742036815959018,0.34986863223552167,-0.404428720849288,0.40181098060300086,-0.09666201604910386,-0.7386158236928408,0.0
0.10183350081531495,-0.6286139541234631,-0.6713221109505271,-0.6372790273396227,0.5658986293034985,0.697846106962174,-0.20688343569210202,0.3879231958792704,-0.19933815786407375,0.6861361801066155,0.45103668604813235,-0.22048684529615706,-0.08312191379876441,-0.4481715999494113,-0.6938732732650175,-0.5341971874617008,0.0
