c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,label
-0.15466128649896016,0.1413934143462598,0.1542511795309821,-0.5184816720894891,-0.06466506100717076,0.0046890052295989176,0.13668408727221215,0.3252589230353242,-0.3652919706575322,0.3736441389863497,-0.18367373282477154,0.13453872379025725,0.35237556906625717,-0.0960189831463609,-0.18546780251101397,-0.2052322762721198,0.0
-0.5471235673152042,-0.04506848575374609,-0.14498873247330754,0.17777008625848023,-0.7620228948009773,0.3160705533237234,-0.1373423838302517,0.32196268886250073,0.20592175262654241,0.19972810927000345,0.18754364907720747,-0.11817983545823768,0.12270623829150606,0.13517166170324516,0.3264641362142598,0.7290796227708827,1.0
0.12818089055029655,-0.15588696832422008,-0.388520185087355,0.2885625527413671,-0.30303815335575923,-0.14054783119264902,0.33311541416979085,0.10553408219121567,-0.3139727031223507,0.0008601251772185002,0.24467498193241108,0.2781772714224973,0.05259917585908251,0.24634534139689793,-0.30342166519987795,0.31625630073275474,0.0
0.09116766301965427,-0.09814430540030444,-0.2653818804442493,0.08028715011604688,0.48462980255819277,0.5164257773953765,0.47298760646289445,0.37763551290382,0.11886633666681676,-0.3231486011096382,-0.5794559511754026,-0.491200288782289,0.05146908339963658,-0.27050816131844535,-0.45225080418840774,0.14608021363777055,1.0
0.04475746601773451,-0.2786465824374314,0.17560224322674234,-0.07296210648551152,-0.24708881071942007,-0.35873784537556536,0.12086361759746503,0.36451647774366897,0.12379069873070153,0.0979659263592773,-0.27151498499673177,-0.09579533840034594,-0.24990081528674862,-0.34930143540128206,0.349837623881499,0.36373117646910197,0.0
0.2163421676077914,-0.2622040595968196,0.1094913979515354,0.043292646649725056,0.36590719609074046,-0.054512384768031,-0.28580211930512694,-0.351593688982691,0.3555329929589677,-0.2139142653685788,0.15298693352893275,0.11484471506941561,-0.34135892266868234,0.02460134284541157,-0.2917319681977368,-0.34267450232866453,0.0
-0.32336754502322973,-0.2845771597667484,0.37333790809826006,-0.060875618421817455,0.37485495330359625,0.12701440903743272,-0.10137675272083917,0.2103306427519567,-0.3390602191942579,0.21729283221431736,0.216189735045053,0.3142303327657528,0.0031839387135165678,-0.302737042267466,0.21069666594845238,0.12840352418135215,0.0
0.6297811263615196,0.41565548888769827,-0.14413109333715032,-0.029189796255574073,0.02428538272465642,0.48583343545739743,0.3401454537269601,0.515774067003341,0.15946819420436162,-0.051204570484803175,0.42538661929071775,0.030914000976018034,-0.430749593111797,-0.22452353824421048,-0.5508735386253434,-0.0354338168856085,1.0
0.15626906693609224,-0.12995129729578908,0.2127917431677916,0.45631222772999896,0.22944482581914175,0.2559806881197295,0.22370073575396704,-0.3022855290439033,-0.5145924963174973,0.11709196289649491,0.29666928026370054,-0.36326993345652847,0.521058672198916,-0.4221005749423283,-0.46900999477688415,0.4873056340678228,1.0
-0.21968027557699973,0.20260979557828676,0.13463287275915983,0.3728648717617716,0.3862492580600219,-0.09133553048818231,-0.3251714214420096,-0.0858686888414946,0.07740795205016701,0.313058180466095,0.3902697364500898,-0.1863697162727471,-0.28112665225163597,-0.07220690334428861,-0.22968123212616454,-0.2342093445869648,0.0
