c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,label
0.1263264774067364,-0.13662087488487817,-0.39475747678166967,0.21609711422288724,0.7271019760493376,0.6221374028751936,0.7078135912146055,-0.14595108315731475,-0.45537840990863226,-0.5943220897250514,0.15468835474069648,0.014886775769591565,0.13273794831038502,0.272771450219537,-0.05067433033755393,0.4533001640460878,1.0
0.37409103978438535,0.3576662615808225,0.1288683159952266,0.449206871157611,-0.26857302005498107,-0.28232003264983424,0.34380909946803256,-0.08581051857528178,-0.24567835001559213,-0.02361482194869154,-0.0314167197863346,0.10632235661516916,-0.07530510786408011,-0.27833924903842927,-0.05437986823529803,0.27753367584812205,0.0
0.3191328374634297,0.2112696220296926,0.06933228851690121,-0.28644378009798827,0.2561647970291324,-0.05245198652032528,-0.32207816930027106,0.19453392208969345,-0.42348788761764844,-0.2535041022230586,-0.09030602868491697,0.06395782946149155,-0.3815009726277788,-0.20435346095071402,0.13346786469097613,-0.30942505032584106,0.0
-0.12381193321148072,-0.05755158745106426,0.2518705059428247,-0.15301505137317345,0.04467306776561094,0.4039759001124391,0.35459952820233026,-0.239086636308938,-0.20175191712938462,-0.03275205825393049,-0.36783487953681393,0.33784169115307255,-0.26667589605377895,-0.35243241047748286,-0.24459680819026225,-0.006506151657078469,0.0
0.3236602693671288,0.09341673629093622,-0.10553216287158534,0.3693008685577564,0.18262589562963955,-0.4577491617773472,0.03654370457091199,-0.42566102881971557,0.015165496599148804,0.2843607221696764,0.7481406596666907,-0.5898561485148641,-0.20873824347208206,-0.6468819576944808,0.6501579275310697,-0.010905064734027631,1.0
0.05492836214491508,-0.3809615682575631,-0.47904224884997676,-0.37566576787514994,-0.14796496699818915,-0.3342903216584606,-0.31018317544302,-0.2068806920919545,-0.3839573247493275,-0.14334327747787123,0.601076753868877,-0.15694957450365685,0.6963314163825378,0.5572814714134386,0.27864142706569234,-0.5844740878775242,1.0
-0.09453835753964503,0.3456928423300029,0.2148548084035051,0.14612950674561004,0.36232309215741976,-0.3679331146725621,0.3443047505007944,-0.2586643936994849,0.20808803325833009,0.09426208899214193,0.19966932969390105,-0.08127356289220446,0.4078842733037662,-0.2829600899690991,0.06882540841594631,0.045875619795412596,0.0
-0.3076850685891051,0.13084991645888439,0.31448265881333665,-0.12100074173085192,0.37282652840778246,-0.3028982965512665,0.3912666998089511,0.025689418013953705,-0.018707566592885933,0.2525918571917445,-0.2652080828040191,0.13910673853259342,0.3563902997990129,0.2667782581251039,-0.06871661835745489,-0.18282727128636378,0.0
-0.17919873229500224,0.3261448956333983,0.1149047045055051,0.22430041237701237,-0.21903251401970691,-0.11644831158597567,0.07528130469622067,0.18267963367095913,0.3625738666699986,-0.3651380391936686,-0.12696592392650435,0.32266295812891826,-0.23435227421537666,-0.3022119029162301,-0.21824370649376298,0.34427941480527163,0.0
0.3644320008434757,-0.046051242952107184,-0.16699514325293902,0.1736654944447507,-0.3595876585648408,0.08172948002777168,0.15119914153047637,-0.12087027199297537,0.3355124725628269,0.06987539349818797,-0.4071742621809406,0.37169187398046943,-0.04943756616709701,-0.38798649091851783,-0.1727565677754108,-0.17131369525880882,0.0
