c0,c1,label
-0.895283342995312,1.7884260498424691,1.0
-0.3518097495362355,-0.936071525115069,0.0
-0.2792032754146701,-0.9602320193566343,0.0
-0.9186716362393054,0.39502205605433927,0.0
1.5208838467334553,1.2988118896688803,1.0
-0.975861680999475,-0.21838951338578244,0.0
0.5027426643307514,-0.8644361245700098,0.0
-0.7588463236718422,-0.6512697268027507,0.0
1.9936809723129185,-0.1588589960858887,1.0
1.5938955979049556,-1.2080963632836594,1.0
-0.9205206792350165,-0.3906938431824897,0.0
-1.7871244593188018,0.8978787038929477,1.0
0.4115495642507335,0.9113873798583296,0.0
-0.7420066163649617,0.6703925575889255,0.0
-0.5914685524026987,0.806328066929743,0.0
0.9837930052402762,1.741307360244109,1.0
-0.7953579787558631,0.6061399884757545,0.0
-1.8500135307521979,0.7599012672931836,1.0
1.8799225591527038,0.6825622107828332,1.0
-0.37464342656885746,1.9645972368220272,1.0
-0.9816078562698857,0.19090839821558295,0.0
0.7742320217506244,0.632901869562684,0.0
-0.1802156913622945,-1.991864027635122,1.0
1.9559712360737946,-0.41734461018677527,1.0
-0.9764421820668461,-0.21577920446728915,0.0
-0.911078198595519,0.4122335697683344,0.0
0.7642011937675943,0.64497793407541,0.0
-0.39858424603781567,0.9171317238055098,0.0
-0.33448830911746935,0.9423998997579194,0.0
1.7234085563348478,1.0148216335651483,1.0
-1.5476889825469622,-1.2667512831265453,1.0
0.5711170052560672,-1.9167225585116228,1.0
-1.4029050584008156,1.425432354450187,1.0
-1.9712091522494444,-0.3381338168359191,1.0
0.0800752369610693,0.996788822381967,0.0
0.032360918914626086,-0.9994762483055818,0.0
-0.4593689700840359,-0.8882455456257194,0.0
0.8412408175133101,-0.5406606023648639,0.0
-1.3068397369500722,1.5139913810614203,1.0
-1.8537436893934947,0.7507558418246204,1.0
-0.8798145155210324,0.4753171765026916,0.0
0.9085663055258779,-0.4177406713058439,0.0
1.2453311422087499,-1.564976148778329,1.0
1.981687772579177,0.27002513218250623,1.0
-0.10155984079326155,1.9974197352429577,1.0
-0.8592119212151484,0.5116198534476293,0.0
0.8116857236718074,0.5840944153023331,0.0
0.34213420258081373,-0.9396510987725128,0.0
1.8327037153261978,-0.8007478328597278,1.0
-0.5616079979748048,-0.827403442469713,0.0
-0.4518504340628536,0.8920937087757154,0.0
-1.9712117820298476,-0.33811848572166714,1.0
0.15832649167199547,-1.9937233313664253,1.0
1.9998671179258902,-0.023054514499176445,1.0
0.8015690580647329,1.8323446851379293,1.0
0.8166488886228896,0.5771348132897541,0.0
-0.3828564392679978,-1.9630132314661126,1.0
-0.5704155946999366,0.821356225594667,0.0
-1.9883420480818783,-0.21562907927633945,1.0
-0.8051198824270189,0.593112109908998,0.0
-0.6033634838646966,-1.9068173762420606,1.0
-1.4677462032354809,1.358573179069803,1.0
0.43092397757611045,-0.9023882343814019,0.0
-0.9724357267675086,-0.23317109020233948,0.0
0.5306174335337015,0.8476114317481258,0.0
-0.3923800852402489,-0.9198031684588039,0.0
-1.4997601889457002,1.3231475260353842,1.0
-0.8561540175548971,-1.8074845222641904,1.0
-0.13056850313548152,-1.9957334155615472,1.0
0.9254982500085577,-0.37875188346871286,0.0
-0.09550134817177271,0.9954293006021944,0.0
-0.9601210323265716,0.2795846978719657,0.0
-1.373975944457828,-1.4533375740175507,1.0
-0.9986616603084122,0.051719321631723186,0.0
0.8749083062871841,0.4842886077430387,0.0
-1.0207930357120503,-1.7198783614668154,1.0
1.8099180731750666,0.8509973962323588,1.0
0.957084940722537,0.28980755035391625,0.0
1.9562494926372886,0.4160383666879181,1.0
-0.6757208142534386,0.7371576365911637,0.0
0.7778037600555253,0.6285072082669271,0.0
-1.9955287890882174,0.13365946251617708,1.0
1.0492084327162137,-1.7026924750867922,1.0
1.9852976822785282,0.242060142814764,1.0
-1.9991125300529593,-0.059574257739862996,1.0
-0.8668052693546517,0.4986467938521311,0.0
-0.6417340413629039,0.7669272587123468,0.0
0.6799238308227775,0.7332827451121967,0.0
-1.0131501499112727,-1.724391711223052,1.0
-1.5798993113695863,1.2263434127249622,1.0
1.501831844835389,-1.320795635152665,1.0
1.0588981485335107,-1.696683444556557,1.0
-0.614975997577079,1.9031039179204263,1.0
-0.19153786475667514,1.990807184627495,1.0
1.8417734283867835,0.7796605918528868,1.0
0.5791273888804367,-0.8152370621166137,0.0
-1.1078630579384128,1.6651244532632836,1.0
0.7607808375832785,-0.6490088729486564,0.0
-0.5428755134230626,-0.8398131797761013,0.0
-0.686038978940258,0.7275647870633983,0.0
0.6980162359194327,0.7160819327373559,0.0
-0.29588959804847254,-0.9552221447216942,0.0
-0.7909343197884945,-0.6119010555479634,0.0
0.7466086781968609,-0.665263467838973,0.0
1.3753345054961912,-1.4520519956225904,1.0
1.727767215271924,-1.0073829707869306,1.0
1.7562973094139374,-0.9567757108880662,1.0
-1.854305394276163,-0.749367403052951,1.0
-1.9878011566630838,-0.22055965535180502,1.0
0.9997160346005136,-0.02382960684998082,0.0
0.5775994401000122,0.8163203334452428,0.0
1.403143181417456,-1.4251979555281782,1.0
-0.8575146116503706,0.5144596104711369,0.0
-0.1097989900568446,1.9969837710363336,1.0
0.22826828386979414,0.9735982696056619,0.0
-0.7489089561323553,-0.6626729022864493,0.0
-0.9081584023424335,-0.41862670274940517,0.0
-0.7171743059731955,0.6968938332715144,0.0
-1.886185246696657,0.6650603094034935,1.0
-1.8587491216473608,0.73827616971914,1.0
-0.9381858469191775,0.3461319353086992,0.0
0.290681410050935,1.978763330429084,1.0
-1.7055666775623404,-1.0445297068006063,1.0
-0.06637881379979137,1.9988981597566526,1.0
0.817619945708912,-0.575758303786368,0.0
-1.219633076054407,-1.5850852216187197,1.0
-1.9467231705830885,0.45855086644223925,1.0
0.8212130098268607,-0.5706217595667977,0.0
-1.4099370317560282,1.4184771998460186,1.0
-0.8888282723674551,0.4582404415154615,0.0
0.5802307882932002,0.814452105600232,0.0
0.9130953596869198,0.4077460779924372,0.0
0.5214602274174818,-0.853275589256899,0.0
-0.4398904474883602,0.8980514429633139,0.0
1.7389975950086027,0.9878701152248187,1.0
0.999994217180169,-0.0034008243443448844,0.0
-0.6796577562143259,-0.7335293684766193,0.0
0.8578918437507079,-0.5138303070333736,0.0
-0.15177436121160115,0.9884151674669964,0.0
-1.0963697752855843,1.6727143557225297,1.0
0.7277666233011629,-0.6858248624895597,0.0
1.4231670736803086,1.4052030032675804,1.0
-0.8961997805015122,-1.7879669889092027,1.0
-0.4660413067737451,1.9449435725441035,1.0
-0.9745879162794187,-0.22400534244106918,0.0
1.75443976747128,0.9601776410203061,1.0
0.8076984994056214,-0.5895957378220327,0.0
1.5202412289126046,-1.2995640060860003,1.0
1.5238483304716113,-1.295332492342751,1.0
-1.044699219174912,-1.7054628525580173,1.0
0.9325559267279808,-0.3610255441440633,0.0
1.6490921989981038,-1.1315895542128334,1.0
0.6392745183209119,-0.7689786019295766,0.0
-0.39058250920338144,0.9205679244381646,0.0
-0.035328684601099364,1.9996879466667683,1.0
-0.5215535994049048,-1.9307982398344443,1.0
0.29971447827258774,0.9540289468951089,0.0
-0.1181062342645231,0.9930009654717631,0.0
-1.4291071409702807,-1.3991614558826835,1.0
0.5568206015814503,-0.8306327814711334,0.0
1.403754158777621,-1.424596174961358,1.0
0.30304081947120937,-0.9529775767216235,0.0
0.34989130840620186,0.9367903032705858,0.0
0.10679086534553765,0.9942815049465374,0.0
0.9671199442218142,0.25432069024834547,0.0
0.1529002682190687,1.9941468120423174,1.0
-1.8371277373719457,0.7905451768106839,1.0
1.0021879988044224,-1.7307857218767397,1.0
-0.6501399094354514,-0.7598145156281649,0.0
-1.51497181434423,-1.3057030296903471,1.0
-0.3898319820965771,0.9208860004010561,0.0
0.4009332132739152,0.9161072854714416,0.0
-0.7058299772520455,-1.8713107821023145,1.0
-0.36359088385506483,-1.96667274074196,1.0
0.06725505209214656,-1.998868869628041,1.0
0.9124263247573074,-0.40924100709712924,0.0
-1.0067711511060957,1.7281237945530714,1.0
1.2694754561575994,-1.5454552941490913,1.0
-0.686350157444311,-0.7272712433309663,0.0
-0.8209112644162879,-0.5710557730681405,0.0
-0.32443948402421946,0.9459064547861477,0.0
-0.8351852195328712,0.5499687709987084,0.0
-0.314505333834186,-1.9751168054041377,1.0
-1.263630796188846,1.5502377917349142,1.0
0.7005298120047189,0.7136231375821788,0.0
-0.7846174256194479,0.6199802379223954,0.0
-0.8706232813587597,-0.4919503043561474,0.0
0.8664148447758235,-0.4993248609393343,0.0
-1.2130512059277239,-1.590127910514527,1.0
-1.6824513096127498,-1.0813683881001621,1.0
1.3987079728272085,-1.4295509808151652,1.0
1.4829036607787218,1.3420121954919282,1.0
0.9493086981904495,-0.3143453443904556,0.0
-0.5358299319875784,0.8443259346876578,0.0
-0.8037138960574254,1.831404917893417,1.0
0.7596462146514236,-1.850118274209993,1.0
0.888581051497967,-1.7917655301179247,1.0
-0.7168725292970587,0.6972042575452603,0.0
-1.9998103673996717,-0.02754077778113474,1.0
0.9810464550891351,1.742856234161912,1.0
-0.23788255667817565,0.9712939252503613,0.0
-1.66383867872479,1.1097931569348158,1.0
-1.9906128869758903,-0.19354672357214292,1.0
-0.7747337927985803,-0.6322875534880679,0.0
-0.5332301301980257,-0.8459702289377544,0.0
1.5319027615191143,-1.2857970015714424,1.0
1.850916945391697,0.7576981333366668,1.0
0.8633581495515246,-0.5045916226048223,0.0
-0.5649624541820193,-0.825116613191511,0.0
-0.991961774890629,-0.12653788822259096,0.0
-1.9652397464048603,-0.3712583186280952,1.0
0.7579159253708925,1.8508277742861934,1.0
-0.7468332532849612,0.6650113471120632,0.0
-0.39482150506485525,-0.9187578457560635,0.0
0.7649002138413776,0.6441487893844209,0.0
-0.705576593057212,-1.871406335174106,1.0
0.5783667421116465,0.8157768761243236,0.0
-1.3539535343439897,-1.4720087726767863,1.0
-1.7747452196684301,0.9221059620586214,1.0
-0.988165505080569,-0.15339144229344753,0.0
0.0801673690195689,1.9983926523444986,1.0
0.7906666955410022,-0.61224682650241,0.0
-0.996622606171811,-0.08211809098674548,0.0
-1.9911569585920947,0.18786688438966578,1.0
0.6875428298879338,0.726143826710447,0.0
-1.7521722666140966,0.9643092595782843,1.0
1.6471830819929847,1.134366737169286,1.0
-0.05142056301601132,-0.9986770878012153,0.0
-0.9316883698368714,0.3632585601341184,0.0
0.821693536791563,0.5699295847690068,0.0
1.1097468559989412,1.663869560873227,1.0
0.3261753840430503,1.9732231548520733,1.0
0.9311030358329191,0.36475627021714346,0.0
0.5872845595698374,-0.8093805323152159,0.0
-1.762137274634241,0.9459768630070237,1.0
1.2602218663102362,1.5530102535635575,1.0
-0.12036978865038134,0.9927291241724816,0.0
1.4763576843295936,1.3492101348273957,1.0
0.38649872380816824,0.9222899416640394,0.0
0.35077112101340713,1.9689996497366367,1.0
-0.6091614794204602,-0.7930462105011765,0.0
0.9965921358286376,-1.7340138738789015,1.0
-1.0119385684633373,1.7251029921881103,1.0
-1.9602323958587855,-0.39684878004817614,1.0
-0.6674667605342356,-0.7446395930797216,0.0
-0.6954217350274934,1.875203618397573,1.0
-1.3278984717189684,1.4955552978096223,1.0
0.024265276814914458,-0.9997055548215662,0.0
0.5656805223914857,-1.9183340550036887,1.0
-1.673830259814669,-1.0946653649991662,1.0
1.802414259188528,-0.8667772714335958,1.0
0.9435936895323997,-0.3311056463949735,0.0
-1.976190725049395,-0.3076852583871151,1.0
-1.3572957096361542,1.4689276212949662,1.0
1.5312572730381488,1.2865656468939979,1.0
-1.0491531181887472,-1.702726558962075,1.0
-0.9897519356393467,-0.1427974295922946,0.0
-0.9468645247398841,0.3216326659235864,0.0
0.8770766350760565,0.48035047226339017,0.0
-0.961909879397978,-0.27336675715340303,0.0
-0.7230988740793275,0.6907445391063248,0.0
-0.7671526880406082,-0.6414645377821515,0.0
0.5466482280123971,-0.8373623557402772,0.0
1.99073843109601,-0.19225113512642125,1.0
1.8024866489345768,0.8666267249586758,1.0
1.9996864764506226,-0.03541180453597177,1.0
-0.7318980783182255,0.6814141200137318,0.0
-0.993454471844115,-0.11422877208886832,0.0
0.8154812926459534,0.5787834321613613,0.0
-0.5548852306537949,-0.8319269083292624,0.0
0.7457565727594779,0.6662185333552628,0.0
0.6509980260999261,-0.7590794227312448,0.0
-1.335125344476502,1.4891072206313758,1.0
1.642902146624224,-1.1405579935354087,1.0
0.48015720751887303,-0.8771824531234523,0.0
1.6252973721809316,-1.1655078086318245,1.0
-0.31846141519844523,0.9479358243202983,0.0
-0.8067161320962409,0.5909391527185182,0.0
0.4043489319985879,-0.9146048005513645,0.0
-1.365128322269625,1.4616513482145181,1.0
0.6509346887708689,-0.7591337371996927,0.0
0.9652534208035408,0.26131558244211645,0.0
-0.9659416462466289,0.25875999699789864,0.0
-0.7256410267855732,0.688073470092823,0.0
-0.08470175089921259,0.9964063495354734,0.0
-0.982145738431563,0.18812163214452482,0.0
-0.8837282692176845,-1.7941639685896928,1.0
-0.4726601816126827,0.8812447745762046,0.0
-0.8728393204547263,-0.48800770554175843,0.0
1.105397380016747,-1.6667623202640838,1.0
0.2175593769700196,0.9760470877434229,0.0
-1.9012632066788508,-0.6206433911105914,1.0
0.5861590530993579,1.912176133223523,1.0
-0.7957973895796352,0.605562973387771,0.0
0.9013685531999173,-0.433052804288678,0.0
-0.7286501814347973,1.8625436674330718,1.0
1.6241937069435992,-1.1670453300214216,1.0
0.9998537112740761,0.017104269977309385,0.0
-0.2208134007073096,-0.9753160729056367,0.0
-1.3552229653468946,-1.4708401388989798,1.0
0.5448125933667941,-0.8385578322983743,0.0
0.782232830493828,0.6229861947889489,0.0
-1.2335534601020464,1.574276297563509,1.0
1.1928725772912716,1.6053208446745093,1.0
-1.3337045227423445,1.4903798998968738,1.0
0.9786982105991457,0.20530419520806245,0.0
1.9983751861685164,0.08060158376823065,1.0
-1.9112340526701146,-0.5892235534278735,1.0
-1.4776836078061841,-1.3477578251380697,1.0
1.880774137538133,-0.6802122048064793,1.0
1.1259955827056163,1.6529168000015728,1.0
-0.9890970843277102,0.1472649237748847,0.0
1.99902754951732,0.062360694918983724,1.0
0.9244174872302348,0.3813821040674809,0.0
1.906062562384302,-0.6057437645382651,1.0
0.3862530262440212,-0.9223928662545778,0.0
0.13729790134975445,1.9952817561148983,1.0
1.6350073433939998,-1.1518467723823749,1.0
0.253665913167753,0.9672918920867527,0.0
0.20458321986200761,0.9788491743628809,0.0
0.6757940727453049,-0.737090476971663,0.0
1.4629768990088683,1.3637076640418193,1.0
-0.8539462285432811,0.5203612579321276,0.0
-0.9760309592781351,-0.2176317222525326,0.0
0.8792219525736282,1.7963765635613869,1.0
-1.6442055417631705,-1.138678240959789,1.0
1.0840615600751897,1.6807172677066617,1.0
0.2715555756855481,-0.9624227601808316,0.0
-0.23754293582553174,-1.9858432349103963,1.0
-0.12757587693143752,-1.9959269514752223,1.0
1.0511463450353893,1.7014968002669713,1.0
-1.5227738453103774,-1.2965954712394483,1.0
0.6871276117372248,0.7265367473075932,0.0
-0.7818980086984566,-1.8408246804064174,1.0
-0.9279611412186419,-1.7716907519057035,1.0
0.8812309735711538,-0.47268591180490704,0.0
-0.6135125633485622,-1.903576196166961,1.0
-0.6946330634565483,-0.7193642381665708,0.0
-0.3990472165462391,0.9169303784730326,0.0
0.7258508264214396,0.6878521481999695,0.0
-1.1560615400125,1.6320299371347105,1.0
0.8502104239552468,-0.5264430026107664,0.0
-0.7613502293443807,0.6483408272484922,0.0
0.07008837268020553,-0.9975407861411184,0.0
-1.456640733218735,-1.370473558419857,1.0
-1.4082987895066084,1.42010370025369,1.0
-0.7146401304068627,0.6994923044695076,0.0
-1.1687897185240337,-1.62293887558112,1.0
-0.6498341110667604,0.7600760673077882,0.0
1.7999294689542682,0.8719254020786449,1.0
1.1036236785468534,-1.6679372818396714,1.0
-0.9028517206857728,1.7846172616151452,1.0
-1.1307530777555366,1.6496658683340641,1.0
-0.25851853111046563,0.9660062986712288,0.0
1.990472336388647,-0.19498686640776847,1.0
-1.8669781207705496,-0.7172117515518461,1.0
-1.4934378331542408,1.3302794587993776,1.0
0.042498741208958614,-0.9990965203600972,0.0
0.36699073547378164,0.930224596576769,0.0
0.9196501838372566,1.7760190143599535,1.0
0.9732495788219722,0.22975042398840925,0.0
-0.854511436720034,-0.5194325793735538,0.0
-1.090653927499714,-1.6764468409196425,1.0
-0.8086410134375469,-0.5883023979100348,0.0
-0.687948940984966,-1.8779580012869468,1.0
0.7235842750957424,1.8645175775074283,1.0
0.8306757925177329,-1.819334418880992,1.0
-0.29344772124202123,-1.9783549820236674,1.0
0.9968701267634403,0.07905662759467023,0.0
1.911851228922842,-0.5872179139520693,1.0
-0.27208150874621484,0.9622742086320215,0.0
0.9564521049081902,1.7564735611493536,1.0
1.9484117412651165,-0.4513221537884399,1.0
1.6647712428665424,1.108393751752773,1.0
-0.667089420187796,-0.7449776543450886,0.0
1.4210053706726067,1.4073889783992228,1.0
1.1648628062081599,-1.6257597124768624,1.0
-1.9992829962343024,-0.05354905198404769,1.0
0.5737151418980703,-0.8190549041162486,0.0
-0.9815097201072567,0.19141230194262476,0.0
-0.9333863652536944,-0.35887308781586946,0.0
1.3741195976385774,1.4532017517831428,1.0
-1.6684777993482829,-1.102806344324293,1.0
1.9999982940117544,-0.0026122691422007438,1.0
1.8261642286541555,-0.8155514759866315,1.0
-0.08726007633921572,1.9980955130016367,1.0
1.5470027688367882,1.267589221006281,1.0
-0.349204823884088,-0.937046418794759,0.0
-0.39293501855260154,0.9195662407869629,0.0
1.8778263528025854,0.6883082076512962,1.0
-0.5027628217450325,1.935776212549109,1.0
1.4180289397811099,1.410387863654272,1.0
0.6493988513723332,0.7604479810192767,0.0
1.573070427302296,-1.2350908593083234,1.0
1.8514969794552045,-0.7562796672318076,1.0
0.9997235662292984,0.023511510495361272,0.0
-1.723941916944026,1.0139153154989609,1.0
-0.6386820354868475,0.7694707645819803,0.0
0.5573617560664592,-0.8302697590991213,0.0
-0.6118206959832437,-0.7909964829040514,0.0
-0.11014833390724862,0.9939151596275495,0.0
0.6982059549302995,0.7158969510340638,0.0
-0.2845936497874046,-0.95864824336181,0.0
-1.6488668381788807,-1.1319179077804098,1.0
0.5210253216930889,0.8535412199505149,0.0
0.5272156962336804,-0.8497314926756779,0.0
0.6047214532206765,-0.7964370433465996,0.0
0.3122450282548674,-1.975475396538797,1.0
-0.7805325915828951,-0.6251150881852792,0.0
-0.8255181603184694,-0.5643755549139331,0.0
