c0,c1,c2,c3,label
-0.4247849349186495,-0.9206582452395021,0.05163797312988919,-0.423414305697997,1.0
0.49616568100768677,-0.5925026071189967,0.6320668008855671,-0.05702487847996782,0.0
0.25967923160016493,0.9624296070195775,0.02954988160735359,-0.07363934209837156,0.0
-0.6509444922502515,0.7541802487106791,0.025078586760295868,-0.08279181692574861,0.0
0.7754808489283893,0.5209509296711547,0.1149410840384329,0.3376805132371932,0.0
0.3926081539319339,0.6962067848548662,0.6008802795537252,0.0098914019049955,0.0
-0.6373735899010023,0.5787119874266217,-0.5939109829489833,-0.34075957336223295,1.0
-0.34510674626296844,1.0278670083647785,-0.18483748876022615,-0.015028291580908886,1.0
0.5329408258779564,-0.8142504563098705,-0.07038961343768226,0.5079523332280136,1.0
-0.1061707176773502,0.20337780311198336,-0.8455462240833219,-0.48209628794220843,0.0
0.9520646429029006,0.19343386072605354,-0.1946902535081903,-0.13509982401062798,0.0
0.6401193573260203,0.7449794125449404,0.17504885620635194,-0.06790273338803186,0.0
0.07551498013430356,-0.2919056260777038,0.3868367036677206,-0.8714619658567961,0.0
-0.4336360589216277,0.3080219372350643,-0.7461638930596767,-0.40040192217183984,0.0
0.28348570351513963,-0.8229301896963551,-0.4683927314307836,-0.15175640985361188,0.0
0.2928367141912974,0.4079450583236967,0.4893515060769377,-0.7129955060946409,0.0
0.46911067424325276,0.1523014026574328,0.5793519887687056,-0.6489150415650456,0.0
0.7237788446161887,0.2802943152488742,0.7717337412253558,0.10957332512767685,1.0
0.6189083045844983,0.6627164131233215,0.3997570957936815,-0.13399153203058065,0.0
0.641082843296433,-0.029398474699000688,-0.6641165850153011,0.3835331527051446,0.0
0.5716974324463894,-0.16910366883271144,0.7488892880540355,0.2893627985063774,0.0
-0.8906809753319724,0.3876331619507609,-0.23705454620216201,-0.015266763331771013,0.0
-0.21206213442849586,0.06931031515044916,0.013408201992048658,-1.0770542936522358,1.0
0.5429570497567978,-0.5984096844177326,-0.38173033086145763,-0.44875989818038126,0.0
0.37877506264149036,-0.7388218647524826,0.6269901431568561,0.35714851878279513,1.0
