c0,c1,c2,c3,label
-0.9497541643737617,1.2226556097818477,-0.3106630120687538,1.227423635121976,0.0
0.09842332923160355,-1.1597995070573972,1.5798321049055573,-0.9946398705069404,1.0
1.539856041791022,0.21384477390835327,-1.5283495639613343,0.295400395346676,1.0
-1.5868382252737228,-0.6783224657863314,-1.2260223675834363,0.598909202972203,1.0
-0.838472380508919,0.27478802238961014,-0.769714400737946,1.8625239196239978,1.0
-0.07051596133832429,0.08508807775658499,-1.634576888497545,-1.1471468579959179,0.0
1.3455347896205079,-0.9472111209133797,0.5021524368322059,1.371192966916908,1.0
1.2953251874961502,0.17616929860480599,0.8571933606070169,1.247524179885265,0.0
1.5000839197594447,0.5972039480516175,0.9359033667790244,0.7191526723599015,0.0
1.2271493460375054,-0.7329431630733303,0.5415026533040325,1.2898347485970745,0.0
1.6769231723076816,-0.6515343033037809,1.0864869715835122,0.6503674241344563,1.0
0.8095526834888906,-0.2892348183464094,-0.4401865247158042,-1.7513433404020695,0.0
1.650671467507162,-1.2046246605847124,-0.5986770141343601,0.5529457172418336,1.0
0.4473787176558584,0.4524782595539855,1.4724781986145605,-1.1945391003330177,0.0
-0.2953167393749771,-0.8503697871329535,-1.7338050011566897,-0.4284617445472089,0.0
-1.3784187328297761,0.6717392522420895,-1.3800973323396473,0.7642378734727704,1.0
0.2451606985830381,1.0943869020214172,0.3552106502599654,-1.6174173655850657,0.0
-0.9100928291824261,-1.3090572327888765,-1.4068448486229865,0.5647014923451363,1.0
-0.8993499574212352,-1.3992986061242925,-0.3859394276556702,-1.3871495316532563,1.0
-0.8524105816368518,1.055052961252829,0.5684574780424613,-1.6361893365141964,1.0
1.406110319763354,0.782602573802657,0.7623724475262614,-1.2919656463642035,1.0
-0.15285307832615844,-1.4903594274092853,-1.2235243753077505,-1.0480709978843343,1.0
1.1847230226397722,-0.08825393655445972,1.1332745976635388,1.4643535394843925,1.0
0.42892178708093265,-0.3492308761215672,-1.837264732272678,-1.0763466910236998,1.0
1.2525288267396346,-1.1010519040540534,-1.0427939892962046,-0.3625423267052904,0.0
1.1784111003261621,-0.9712863605311296,-1.2626882128519297,-0.9558078057847604,1.0
0.1810146673553297,1.698166662212939,0.9455575623303982,0.43518337958911096,0.0
-0.3187270777329762,-1.5931876658254032,-1.4629662139465405,0.24473652819415262,1.0
