c0,c1,c2,c3,label
0.9454184152426023,-0.3737209911356848,2.338017352671963,1.581199386386649,1.0
-1.1412911565475896,0.021620241049074125,-0.14438367754942724,1.635891321213163,0.0
-1.3611044483347985,-0.6873631133226575,1.293470649514589,-0.04313131125893902,0.0
-0.8314211738545231,-1.0153961105902516,-0.7090198609886763,1.3322914121873468,0.0
-1.546718621804622,0.9336038948170935,0.7363527308666239,0.44026120461656476,0.0
0.0318000037690834,-0.11836996646490905,-1.5830192024243803,-1.216152751736007,0.0
1.3056231136495444,1.1641100699762743,-0.9055391815812577,-0.34669124694034065,0.0
-1.539618152827343,-1.5010171783385355,-2.029154424428106,-0.5089751424588271,1.0
-0.46883203793066164,1.9921602059976515,0.2638742555800404,2.177582285722232,1.0
-0.8324512547980936,1.1008066441019042,2.6414325923986706,0.34363279892964854,1.0
-2.007911456241715,-0.6345521049009895,-2.0730611677808577,-0.5177379691485513,1.0
1.6090415221322198,0.5467734094322141,1.9842019352760094,-1.474776897988045,1.0
-0.1503196814107494,0.9298952030428731,1.6002522698761363,-0.7428940553636831,0.0
0.7995604991120836,-1.2750927764650046,-0.965221013291885,-0.8962085779360675,0.0
-1.7651353583392866,-2.010391045257893,-1.2382161988901133,0.5562783985500764,1.0
1.7843254197284883,-0.2972223155282281,-1.809925357807385,-1.5658901273169206,1.0
1.6056991016912048,-1.6681576588535272,1.6274694785593324,0.9951499969322175,1.0
-1.8538159038106463,0.5259484920889311,0.14960154981172433,0.5141635486321712,0.0
-0.3988483384254069,-1.427328714920567,-0.057099833977962255,1.3417869992879587,0.0
-1.7438608032648817,0.4902425550345217,0.8101995905672827,0.24937594012693534,0.0
-0.7551271962126644,-1.907178150507646,1.9991245830878077,-0.8921632816139842,1.0
-0.03683043581433802,-1.1180544599815352,-1.330946222239159,-0.9885241003741059,0.0
1.2144201772906318,-0.9157636474251181,-1.2295873946170561,-0.41794187878564465,0.0
-0.1947770724932299,-2.1916855724866418,-1.9404397246562552,-0.627112365019878,1.0
0.40238857149121643,-1.7014261936452109,0.9311491472395338,-0.27603190160979013,0.0
-1.774041988160386,1.7283543168713034,-0.6504052526566056,1.5628625617478251,1.0
-1.0010063459962437,1.1745077159480306,-0.5325036061018059,1.1554037519163427,0.0
-0.31569738305653183,-0.5750162207987306,2.4162615071026057,1.6526862489425662,1.0
-1.1926360495483626,-0.7567894367842796,0.750032841855522,1.200974495077867,0.0
-1.117345213180081,-0.315208897317796,0.7069106159846913,1.4671265816702397,0.0
0.9383477290376495,-1.0925289875889506,-1.0521786342932207,-0.9048779322232368,0.0
1.1613005535350687,-0.14083865062414064,-1.052313385076101,1.234577676146459,0.0
-1.1048143004433115,-0.8063331495825289,-0.06103974622053796,-1.4579047852317408,0.0
-0.9832030603303019,-1.9278557319250447,2.02054607276759,-0.48381565380250746,1.0
-0.9767655080376649,1.1498497848344267,-1.2300621024883223,0.45904448438702855,0.0
1.1188219011172233,0.996174275046347,0.635818103578255,1.1625875048694092,0.0
1.291784961737189,-0.110301214347924,-1.3959531943488124,0.6086377690633158,0.0
-0.9051093985398997,-1.2391285666202663,-0.7246880329670258,1.0583783004836826,0.0
1.5295952464314497,0.49553534093028373,1.0309380083874038,0.5932536816958102,0.0
-1.9936919395832597,-1.8871962885596516,0.9133468044957047,-0.7933979034538108,1.0
0.9559343700991471,-1.6784973606499165,0.28246114829922686,-0.43480086252891914,0.0
0.8900140284350843,0.5587718579938828,-1.2880091472495383,1.1120618132569495,0.0
-1.6028819708296311,-0.9010595588345655,-0.4169984268364781,0.6670632436569103,0.0
0.43565266181087325,0.9567237594247183,1.2290054898243046,1.1766188475419963,0.0
2.0830327707231073,-2.123202791917136,-0.29798951626758047,0.253350801623974,1.0
-1.5073342689958003,1.8438154123540342,-0.8654177598685727,-1.6060324491057711,1.0
-1.0238172739247553,-0.8012769713684217,-1.0903324278762108,1.0587391564920505,0.0
-1.666227264739669,-0.8639855750218179,-1.1432344561239718,2.0421142491847277,1.0
0.15164578606577228,0.7360132617396606,2.7562546023397276,0.9156137838591714,1.0
-0.8106845518261475,-2.007197364904409,-1.8666521541509835,0.9108013126663396,1.0
-0.9109394405703104,0.8157728214784109,0.920048403905338,1.2877169618444273,0.0
1.2913225838577693,0.33931410302685094,-1.4879306343204726,0.05843245122921818,0.0
-1.0497735440502565,-1.2386353797854082,0.288053090355176,1.1317169784415424,0.0
-2.4584505705964164,-0.5262722084739662,1.6301634934769167,0.14705556452315627,1.0
0.6119006481118054,1.3758066672052072,-1.919212861210207,-1.746240420068034,1.0
1.4474280730357256,-1.2640527648373725,-0.45921092022686666,-0.31023847575610985,0.0
0.10903773260924511,1.4740856769914017,0.5002850148611605,-1.2509584699987464,0.0
-1.573131776293006,-0.4452561332837468,-1.4168347309720133,-2.0783605883729326,1.0
-1.6584722911902356,0.5972424957489273,-2.1290167466451284,-1.1662155688938458,1.0
-0.6074388404026076,-2.182738530878413,0.9532349133065771,1.7198877175683558,1.0
1.543634754274629,-1.2421993058291065,0.6912231324419609,-2.143908396170488,1.0
-0.1623136386752644,0.4634663611561774,-1.8683568887392197,-0.5177796356340704,0.0
-0.5517875903840808,-1.684985304383138,-0.8769120917885866,2.2555221485026387,1.0
-0.6592221101801182,1.4336342804749003,0.3028295602474321,-1.1909715432105143,0.0
1.427509216477341,-1.1670597126117417,0.5209743301117048,0.5733888832507195,0.0
1.5592607862990562,0.11629800464680298,1.8824880271243671,-1.735344173977781,1.0
-1.3313571664195891,-2.1079081996619466,1.046196843198189,1.2998781798704362,1.0
